date,temperature_max,temperature_min,temperature_mean,rainfall,wind_speed,apparent_temp,humidity,pressure,solar,year,month,day,doy,season,temp_class,rain_class,flood_risk,season_Winter,season_Summer,season_Southwest_Monsoon,season_Post-Monsoon,temperature_mean_7d_avg,temperature_mean_30d_avg,rainfall_7d_avg,rainfall_30d_avg,humidity_7d_avg,humidity_30d_avg,pm25,pm10,no2,so2,co,o3,aqi,aqi_class,aqi_7d_avg,health_risk,dengue_risk,heat_index,discomfort_index,rainfall_anomaly,uhi_score,pollution_severity,aqi_ordinal,season_code,health_risk_ordinal,flood_risk_ordinal,dengue_risk_ordinal,temp_class_ordinal,rain_class_ordinal,temperature_mean_lag1,temperature_mean_lag7,rainfall_lag1,rainfall_lag7,aqi_lag1,aqi_lag7,humidity_lag1,humidity_lag7
2010-11-04,25.6,18.8,21.6,4.3,9.0,24.1,87.94,970.0,3.9641,2010,11,4,308,Post-Monsoon,Normal,Light,Medium,0,0,0,1,20.99,21.87,7.04,3.38,88.58,86.91,52.6,97.8,35.4,8.6,0.95,41.3,56.0,Moderate,51.4,Moderate,Low,21.6,21.13,0.2,0.0,0.15,1,3,1,1,0,0,1,21.7,22.2,3.4,0.0,56.0,40.0,88.66,89.59
2010-11-05,25.8,18.9,21.5,2.7,10.5,24.2,87.34,970.0,4.6692,2010,11,5,309,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.01,21.84,7.36,3.27,88.57,86.85,47.5,88.8,34.1,9.4,0.98,26.3,50.0,Good,51.4,Moderate,Low,21.5,21.01,-0.125,0.0,0.135,0,3,1,1,0,0,1,21.6,21.3,4.3,0.5,56.0,50.0,87.94,87.46
2010-11-06,25.7,18.4,21.4,0.0,11.2,23.1,89.0,970.0,3.9242,2010,11,6,310,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.1,21.79,6.5,3.19,88.24,87.07,45.7,89.8,38.0,12.3,1.08,28.3,50.0,Good,52.3,Moderate,Low,21.4,20.98,-0.694,0.0,0.131,0,3,1,1,0,0,0,21.5,20.8,2.7,6.0,50.0,44.0,87.34,91.27
2010-11-07,20.7,18.3,19.1,20.0,15.9,19.9,91.96,970.0,0.9955,2010,11,7,311,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,20.9,21.67,9.24,3.83,88.54,87.27,27.7,44.5,31.9,11.4,1.26,23.7,30.0,Good,50.1,Moderate,Medium,19.1,18.9,2.943,0.0,0.079,0,3,1,1,1,0,2,21.4,20.5,0.0,0.8,50.0,45.0,89.0,89.84
2010-11-08,23.2,17.8,19.8,7.8,17.1,21.0,89.17,970.0,3.2942,2010,11,8,312,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,20.81,21.56,8.16,4.08,88.71,87.41,39.7,79.4,33.4,8.1,1.16,35.1,45.0,Good,50.1,Moderate,Low,19.8,19.48,0.677,0.0,0.115,0,3,1,1,0,0,2,19.1,20.4,20.0,15.4,30.0,45.0,91.96,88.02
2010-11-09,26.2,18.8,21.7,4.1,15.1,23.6,91.52,970.0,3.5921,2010,11,9,313,Post-Monsoon,Normal,Light,Medium,0,0,0,1,20.97,21.54,6.04,4.2,89.37,87.62,41.1,77.6,36.8,9.1,1.52,35.9,46.0,Good,47.6,Moderate,Low,21.7,21.36,-0.019,0.0,0.119,0,3,1,1,0,0,1,19.8,20.6,7.8,18.9,45.0,64.0,89.17,86.89
2010-11-10,25.7,18.8,21.5,7.5,10.3,24.0,87.79,970.0,4.8094,2010,11,10,314,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,20.94,21.51,6.63,4.45,89.25,87.66,31.4,58.5,30.4,9.2,1.64,24.9,35.0,Good,44.6,Moderate,Low,21.5,21.03,0.561,0.0,0.091,0,3,1,1,0,0,2,21.7,21.7,4.1,3.4,46.0,56.0,91.52,88.66
2010-11-11,25.9,18.2,21.2,4.05,8.6,24.1,89.71,970.0,4.0603,2010,11,11,315,Post-Monsoon,Normal,Light,Medium,0,0,0,1,20.89,21.47,6.59,4.59,89.5,87.89,36.4,61.2,39.2,10.1,1.05,28.7,40.0,Good,42.3,Moderate,Low,21.2,20.82,-0.1,0.0,0.105,0,3,1,1,0,0,1,21.5,21.6,7.5,4.3,35.0,56.0,87.79,87.94
2010-11-12,25.8,18.3,21.6,0.6,10.7,23.9,87.13,970.0,4.6248,2010,11,12,316,Post-Monsoon,Normal,Light,Medium,0,0,0,1,20.9,21.45,6.29,4.49,89.47,87.9,30.6,54.3,34.7,10.1,0.94,31.5,35.0,Good,40.1,Moderate,Low,21.6,21.1,-0.719,0.0,0.089,0,3,1,1,0,0,1,21.2,21.5,4.05,2.7,40.0,50.0,89.71,87.34
2010-11-13,26.5,19.2,22.0,0.9,9.7,24.8,86.45,970.0,5.3698,2010,11,13,317,Post-Monsoon,Normal,Light,Medium,0,0,0,1,20.99,21.45,6.42,4.26,89.1,87.88,44.2,80.8,28.9,9.1,1.76,29.7,46.0,Good,39.6,Moderate,Low,22.0,21.44,-0.621,0.0,0.125,0,3,1,1,0,0,1,21.6,21.4,0.6,0.0,35.0,50.0,87.13,89.0
2010-11-14,26.2,18.2,21.9,0.2,10.4,24.1,86.51,970.0,5.1778,2010,11,14,318,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.39,21.46,3.59,4.18,88.33,87.85,50.2,90.9,32.7,6.8,1.41,24.7,51.0,Moderate,42.6,Moderate,Low,21.9,21.35,-0.729,0.0,0.141,1,3,1,1,0,0,1,22.0,19.1,0.9,20.0,46.0,30.0,86.45,91.96
2010-11-15,26.0,18.4,21.2,5.4,10.6,23.4,85.45,970.0,4.35,2010,11,15,319,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.59,21.45,3.25,4.32,87.79,87.85,52.2,96.8,28.0,9.0,1.22,24.5,53.0,Moderate,43.7,Moderate,Low,21.2,20.66,0.198,0.0,0.147,1,3,1,1,0,0,1,21.9,19.8,0.2,7.8,51.0,45.0,86.51,89.17
2010-11-16,24.5,17.7,20.4,3.9,17.8,21.9,89.61,970.0,3.5239,2010,11,16,320,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.4,21.42,3.22,4.46,87.52,88.01,47.4,73.1,33.8,8.5,1.75,23.1,46.0,Good,43.7,Moderate,Low,20.4,20.06,-0.104,0.0,0.132,0,3,1,1,0,0,1,21.2,21.7,5.4,4.1,53.0,46.0,85.45,91.52
2010-11-17,23.4,18.9,20.2,11.6,22.1,21.4,90.65,970.0,2.3222,2010,11,17,321,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,21.21,21.38,3.81,4.83,87.93,88.27,37.8,63.3,32.0,7.5,1.66,34.3,40.0,Good,44.4,Moderate,Medium,20.2,19.91,1.241,0.0,0.108,0,3,1,1,1,0,2,20.4,21.5,3.9,7.5,46.0,35.0,89.61,87.79
2010-11-18,24.9,18.9,21.1,2.6,17.6,22.7,88.24,970.0,3.7418,2010,11,18,322,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.2,21.34,3.6,4.92,87.72,88.42,31.0,53.2,30.0,10.8,1.2,32.5,34.0,Good,43.6,Moderate,Low,21.1,20.67,-0.429,0.0,0.089,0,3,1,1,0,0,1,20.2,21.2,11.6,4.05,40.0,40.0,90.65,89.71
2010-11-19,25.1,18.6,21.5,0.4,16.2,23.0,87.48,970.0,4.7122,2010,11,19,323,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.19,21.32,3.57,4.75,87.77,88.24,32.2,52.5,26.4,9.3,1.57,37.5,35.0,Good,43.6,Moderate,Low,21.5,21.02,-0.796,0.0,0.092,0,3,1,1,0,0,1,21.1,21.6,2.6,0.6,34.0,35.0,88.24,87.13
2010-11-20,26.2,17.8,21.5,0.0,9.7,23.2,81.77,970.0,5.5382,2010,11,20,324,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.11,21.29,3.44,4.56,87.1,88.1,35.6,56.5,30.3,7.2,1.64,24.1,36.0,Good,42.1,Moderate,Low,21.5,20.8,-0.824,0.0,0.1,0,3,1,1,0,0,0,21.5,22.0,0.4,0.9,35.0,46.0,87.48,86.45
2010-11-21,24.9,18.8,21.2,2.2,10.5,23.2,87.05,970.0,4.3754,2010,11,21,325,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.01,21.26,3.73,4.58,87.18,88.04,38.3,60.1,32.8,13.2,1.56,30.6,40.0,Good,40.6,Moderate,Low,21.2,20.72,-0.432,0.0,0.109,0,3,1,1,0,0,1,21.5,21.9,0.0,0.2,36.0,51.0,81.77,86.51
2010-11-22,25.8,18.3,21.4,0.0,13.4,23.3,84.89,970.0,4.9102,2010,11,22,326,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.04,21.27,2.96,4.27,87.1,87.9,43.4,73.0,32.0,10.1,1.67,29.8,45.0,Good,39.4,Moderate,Low,21.4,20.83,-0.777,0.0,0.123,0,3,1,1,0,0,0,21.2,21.2,2.2,5.4,40.0,53.0,87.05,85.45
2010-11-23,25.5,18.8,21.5,1.0,11.4,23.6,84.95,970.0,3.8806,2010,11,23,327,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.2,21.25,2.54,4.31,86.43,87.89,37.4,65.3,27.8,10.8,1.11,30.9,40.0,Good,38.6,Moderate,Low,21.5,20.92,-0.604,0.0,0.107,0,3,1,1,0,0,1,21.4,20.4,0.0,3.9,45.0,46.0,84.89,89.61
2010-11-24,24.9,18.6,21.2,0.0,13.0,22.5,85.81,970.0,3.1757,2010,11,24,328,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.34,21.21,0.89,4.28,85.74,87.85,46.9,71.8,33.6,11.3,1.36,32.1,47.0,Good,39.6,Moderate,Low,21.2,20.68,-0.779,0.0,0.131,0,3,1,1,0,0,0,21.5,20.2,1.0,11.6,40.0,40.0,84.95,90.65
2010-11-25,24.9,17.8,20.8,0.0,13.0,21.8,88.03,970.0,3.5522,2010,11,25,329,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.3,21.16,0.51,4.15,85.71,87.92,42.9,84.6,29.6,8.4,1.76,45.0,48.0,Good,41.6,Moderate,Low,20.8,20.39,-0.748,0.0,0.124,0,3,1,1,0,0,0,21.2,21.1,0.0,2.6,47.0,34.0,85.81,88.24
2010-11-26,22.9,18.2,20.4,3.0,12.7,21.3,87.04,970.0,3.0674,2010,11,26,330,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.14,21.11,0.89,4.24,85.65,87.91,44.6,83.9,37.2,10.3,1.25,44.8,50.0,Good,43.7,Moderate,Low,20.4,19.98,-0.225,0.0,0.129,0,3,1,1,0,0,1,20.8,21.5,0.0,0.4,48.0,35.0,88.03,87.48
2010-11-27,21.8,18.3,20.0,3.2,12.5,21.8,90.7,970.0,3.197,2010,11,27,331,Post-Monsoon,Normal,Light,Medium,0,0,0,1,20.93,21.03,1.34,4.35,86.92,87.94,52.5,97.9,37.8,5.4,1.19,30.8,55.0,Moderate,46.4,Moderate,Low,20.0,19.72,-0.21,0.0,0.149,1,3,1,1,0,0,1,20.4,21.5,3.0,0.0,50.0,36.0,87.04,81.77
2010-11-28,23.8,16.9,20.2,0.0,15.9,20.6,87.57,970.0,3.06,2010,11,28,332,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,20.79,21.0,1.03,4.33,87.0,87.95,36.2,57.5,32.5,11.2,1.38,37.1,39.0,Good,46.3,Moderate,Low,20.2,19.81,-0.792,0.0,0.104,0,3,1,1,0,0,0,20.0,21.2,3.2,2.2,55.0,40.0,90.7,87.05
2010-11-29,25.2,16.9,20.3,0.0,15.1,20.7,84.82,970.0,5.6059,2010,11,29,333,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,20.63,20.98,1.03,4.13,86.99,87.73,47.4,85.5,39.8,9.1,0.95,24.7,50.0,Good,47.0,Moderate,Low,20.3,19.82,-0.749,0.0,0.135,0,3,1,1,0,0,0,20.2,21.4,0.0,0.0,39.0,45.0,87.57,84.89
2010-11-30,25.1,17.0,20.7,0.0,19.9,21.1,85.51,970.0,3.9958,2010,11,30,334,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,20.51,20.99,0.89,4.11,87.07,87.59,44.4,78.4,32.9,10.3,1.43,28.5,46.0,Good,47.9,Moderate,Low,20.7,20.21,-0.742,0.0,0.126,0,3,1,1,0,0,0,20.3,21.5,0.0,1.0,50.0,40.0,84.82,84.95
2010-12-01,23.4,17.3,20.3,0.0,16.6,21.0,89.23,970.0,1.7976,2010,12,1,335,Winter,Normal,No Rain,Medium,1,0,0,0,20.39,20.98,0.89,3.59,87.56,87.63,47.0,93.5,31.9,10.1,1.07,25.0,50.0,Good,48.3,Moderate,Low,20.3,19.96,-0.697,0.0,0.134,0,0,1,1,0,0,0,20.7,21.2,0.0,0.0,46.0,47.0,85.51,85.81
2010-12-02,24.3,18.1,20.8,1.3,17.7,21.7,89.13,970.0,2.6486,2010,12,2,336,Winter,Normal,Light,Medium,1,0,0,0,20.39,20.99,1.07,3.0,87.71,87.7,55.5,104.0,41.8,13.9,1.81,30.3,59.0,Moderate,49.9,Moderate,Low,20.8,20.42,-0.399,0.0,0.158,1,0,1,1,0,0,1,20.3,20.8,0.0,0.0,50.0,48.0,89.23,88.03
2010-12-03,24.8,17.2,20.6,0.0,17.2,21.0,86.64,970.0,4.0534,2010,12,3,337,Winter,Normal,No Rain,Medium,1,0,0,0,20.41,20.95,0.64,2.89,87.66,87.64,55.5,99.1,43.6,12.7,1.08,31.6,58.0,Moderate,51.0,Moderate,Low,20.6,20.15,-0.671,0.0,0.157,1,0,1,1,0,0,0,20.8,20.4,1.3,3.0,59.0,50.0,89.13,87.04
2010-12-04,23.8,15.6,19.6,0.0,16.4,19.6,84.58,970.0,3.545,2010,12,4,338,Winter,Normal,No Rain,Medium,1,0,0,0,20.36,20.89,0.19,2.75,86.78,87.52,42.7,82.2,41.1,5.0,1.7,40.5,48.0,Good,50.0,Moderate,Low,19.6,19.17,-0.634,0.0,0.124,0,0,1,1,0,0,0,20.6,20.0,0.0,3.2,58.0,55.0,86.64,90.7
2010-12-05,23.2,16.3,19.2,0.0,19.5,18.7,85.4,970.0,3.9629,2010,12,5,339,Winter,Normal,No Rain,Medium,1,0,0,0,20.21,20.81,0.19,2.66,86.47,87.46,48.0,75.8,34.0,11.4,1.31,24.4,47.0,Good,51.1,Moderate,Low,19.2,18.82,-0.609,0.0,0.134,0,0,1,1,0,0,0,19.6,20.2,0.0,0.0,48.0,39.0,84.58,87.57
2010-12-06,22.8,14.7,18.9,0.5,19.4,18.2,81.19,970.0,2.7062,2010,12,6,340,Winter,Normal,Light,Medium,1,0,0,0,20.01,20.73,0.26,2.68,85.95,87.2,51.3,77.3,32.2,9.7,1.23,35.7,50.0,Good,51.1,Moderate,Low,18.9,18.44,-0.5,0.0,0.143,0,0,1,1,0,0,1,19.2,20.3,0.0,0.0,47.0,50.0,85.4,84.82
2010-12-07,22.8,14.6,18.8,0.4,12.6,19.8,90.37,970.0,3.0773,2010,12,7,341,Winter,Normal,Light,Medium,1,0,0,0,19.74,20.72,0.31,2.02,86.65,87.15,47.4,87.4,35.7,11.4,1.5,27.0,50.0,Good,51.7,Moderate,Low,18.8,18.57,-0.561,0.0,0.135,0,0,1,1,0,0,1,18.9,20.7,0.5,0.0,50.0,46.0,81.19,85.51
2010-12-08,24.4,18.0,20.6,2.4,10.4,22.6,87.77,970.0,4.5787,2010,12,8,342,Winter,Normal,Light,Medium,1,0,0,0,19.79,20.74,0.66,1.84,86.44,87.1,53.4,82.7,47.0,11.4,1.56,26.3,53.0,Moderate,52.1,Moderate,Low,20.6,20.19,0.209,0.0,0.149,1,0,1,1,0,0,1,18.8,20.3,0.4,0.0,50.0,50.0,90.37,89.23
2010-12-09,24.4,17.6,21.1,0.3,9.8,23.0,90.43,970.0,4.7393,2010,12,9,343,Winter,Normal,Light,Medium,1,0,0,0,19.83,20.72,0.51,1.72,86.63,87.06,51.3,79.9,32.4,8.8,1.51,27.9,50.0,Good,50.9,Moderate,Low,21.1,20.75,-0.533,0.0,0.143,0,0,1,1,0,0,1,20.6,20.8,2.4,1.3,53.0,59.0,87.77,89.13
2010-12-10,25.9,15.5,20.7,0.0,10.9,21.7,84.99,970.0,4.86,2010,12,10,344,Winter,Normal,No Rain,Medium,1,0,0,0,19.84,20.7,0.51,1.46,86.39,86.97,62.1,116.3,40.4,10.0,1.57,39.0,65.0,Moderate,51.9,Moderate,Low,20.7,20.19,-0.601,0.0,0.176,1,0,1,1,0,0,0,21.1,20.6,0.3,0.0,50.0,58.0,90.43,86.64
2010-12-11,25.4,16.0,20.5,0.0,9.9,22.0,82.92,970.0,4.5319,2010,12,11,345,Winter,Normal,No Rain,Medium,1,0,0,0,19.97,20.67,0.51,1.33,86.15,86.74,38.6,63.1,36.7,8.2,1.66,19.4,40.0,Good,50.7,Moderate,Low,20.5,19.94,-0.554,0.0,0.109,0,0,1,1,0,0,0,20.7,19.6,0.0,0.0,65.0,48.0,84.99,84.58
2010-12-12,24.8,16.1,20.3,0.0,11.1,21.4,81.43,970.0,4.4299,2010,12,12,346,Winter,Normal,No Rain,Medium,1,0,0,0,20.13,20.63,0.51,1.31,85.59,86.55,48.4,87.9,40.9,13.2,0.99,31.5,52.0,Moderate,51.4,Moderate,Low,20.3,19.71,-0.544,0.0,0.138,1,0,1,1,0,0,0,20.5,19.2,0.0,0.0,40.0,47.0,82.92,85.4
2010-12-13,25.3,15.7,20.5,0.0,7.9,21.9,83.09,970.0,4.5098,2010,12,13,347,Winter,Normal,No Rain,Medium,1,0,0,0,20.36,20.58,0.44,1.28,85.86,86.44,42.9,84.1,32.1,10.9,1.52,34.9,47.0,Good,51.0,Moderate,Low,20.5,19.94,-0.529,0.0,0.123,0,0,1,1,0,0,0,20.3,18.9,0.0,0.5,52.0,50.0,81.43,81.19
2010-12-14,24.9,16.9,20.7,0.4,8.9,22.5,87.2,970.0,4.0579,2010,12,14,348,Winter,Normal,Light,Medium,1,0,0,0,20.63,20.54,0.44,1.29,85.4,86.46,53.5,88.8,36.1,11.1,1.15,24.4,53.0,Moderate,51.4,Moderate,Low,20.7,20.26,-0.367,0.0,0.149,1,0,1,1,0,0,1,20.5,18.8,0.0,0.4,47.0,50.0,83.09,90.37
2010-12-15,23.9,18.6,20.5,2.4,12.4,22.0,87.53,970.0,3.5059,2010,12,15,349,Winter,Normal,Light,Medium,1,0,0,0,20.61,20.52,0.44,1.19,85.37,86.53,38.0,61.1,33.5,10.9,1.17,32.0,40.0,Good,49.6,Moderate,Low,20.5,20.09,0.528,0.0,0.108,0,0,1,1,0,0,1,20.7,20.6,0.4,2.4,53.0,53.0,87.2,87.77
2010-12-16,22.1,17.9,19.8,3.3,13.0,21.1,86.05,970.0,2.574,2010,12,16,350,Winter,Normal,Light,Medium,1,0,0,0,20.43,20.5,0.87,1.17,84.74,86.42,51.7,80.3,33.7,8.1,1.21,25.7,50.0,Good,49.6,Moderate,Low,19.8,19.39,0.937,0.0,0.143,0,0,1,1,0,0,1,20.5,21.1,2.4,0.3,40.0,50.0,87.53,90.43
2010-12-17,23.8,17.5,20.1,0.9,14.5,21.3,84.38,970.0,3.1126,2010,12,17,351,Winter,Normal,Light,Medium,1,0,0,0,20.34,20.49,1.0,0.81,84.66,86.21,44.9,70.3,40.0,11.5,1.0,39.2,47.0,Good,47.0,Moderate,Low,20.1,19.62,0.079,0.0,0.127,0,0,1,1,0,0,1,19.8,20.7,3.3,0.0,50.0,65.0,86.05,84.99
2010-12-18,24.7,16.0,20.0,0.0,11.7,20.6,83.17,970.0,4.2158,2010,12,18,352,Winter,Normal,No Rain,Medium,1,0,0,0,20.27,20.46,1.0,0.72,84.69,86.04,44.2,67.6,32.6,13.8,1.49,23.0,43.0,Good,47.4,Moderate,Low,20.0,19.49,-0.657,0.0,0.123,0,0,1,1,0,0,0,20.1,20.5,0.9,0.0,47.0,40.0,84.38,82.92
2010-12-19,23.9,12.6,18.4,0.0,16.2,18.0,81.71,970.0,4.4342,2010,12,19,353,Winter,Normal,No Rain,Medium,1,0,0,0,20.0,20.35,1.0,0.71,84.73,85.84,39.2,60.5,38.3,7.1,1.05,32.4,41.0,Good,45.9,Moderate,Low,18.4,18.01,-0.641,0.0,0.111,0,0,1,1,0,0,0,20.0,20.3,0.0,0.0,43.0,52.0,83.17,81.43
2010-12-20,21.9,17.6,19.1,0.6,17.3,19.4,87.18,970.0,3.3242,2010,12,20,354,Winter,Normal,Light,Medium,1,0,0,0,19.8,20.27,1.09,0.73,85.32,86.03,46.0,79.0,37.3,10.4,1.59,27.4,48.0,Good,46.0,Moderate,Low,19.1,18.78,-0.118,0.0,0.13,0,0,1,1,0,0,1,18.4,20.5,0.0,0.0,41.0,47.0,81.71,83.09
2010-12-21,25.5,15.2,19.6,0.0,13.0,19.2,77.61,970.0,5.4746,2010,12,21,355,Winter,Normal,No Rain,Medium,1,0,0,0,19.64,20.22,1.03,0.66,83.95,85.71,56.9,94.5,33.3,11.8,1.87,28.9,56.0,Moderate,46.4,Moderate,Low,19.6,18.97,-0.613,0.0,0.159,1,0,1,1,0,0,0,19.1,20.7,0.6,0.4,48.0,53.0,87.18,87.2
2010-12-22,25.5,11.5,18.0,0.0,9.6,16.9,70.89,970.0,5.9707,2010,12,22,356,Winter,Normal,No Rain,Medium,1,0,0,0,19.29,20.11,0.69,0.66,81.57,85.24,49.1,91.0,34.1,8.8,1.88,28.2,51.0,Moderate,48.0,Moderate,Low,18.0,17.44,-0.613,0.0,0.139,1,0,1,1,0,0,0,19.6,20.5,0.0,2.4,56.0,40.0,77.61,87.53
2010-12-23,25.9,9.8,17.5,0.0,9.1,16.6,74.44,970.0,5.8519,2010,12,23,357,Winter,Normal,No Rain,Medium,1,0,0,0,18.96,19.97,0.21,0.62,79.91,84.89,53.7,103.9,38.4,11.7,1.22,35.3,58.0,Moderate,49.1,Moderate,Low,17.5,17.08,-0.58,0.0,0.154,1,0,1,1,0,0,0,18.0,19.8,0.0,3.3,51.0,50.0,70.89,86.05
2010-12-24,25.2,10.5,17.3,0.0,9.2,16.5,77.49,970.0,5.221,2010,12,24,358,Winter,Normal,No Rain,Medium,1,0,0,0,18.56,19.84,0.09,0.62,78.93,84.62,61.0,115.3,37.0,10.3,1.19,30.7,63.0,Moderate,51.4,Moderate,Low,17.3,16.95,-0.58,0.0,0.172,1,0,1,1,0,0,0,17.5,20.1,0.0,0.9,58.0,47.0,74.44,84.38
2010-12-25,25.4,10.6,18.0,0.0,9.2,17.7,76.94,970.0,5.6652,2010,12,25,359,Winter,Normal,No Rain,Medium,1,0,0,0,18.27,19.75,0.09,0.62,78.04,84.25,51.1,90.3,37.3,8.8,1.69,22.8,52.0,Moderate,52.7,Moderate,Low,18.0,17.56,-0.58,0.0,0.144,1,0,1,1,0,0,0,17.3,20.0,0.0,0.0,63.0,43.0,77.49,83.17
2010-12-26,25.4,12.4,18.5,0.0,13.1,18.1,77.47,970.0,5.6587,2010,12,26,360,Winter,Normal,No Rain,Medium,1,0,0,0,18.29,19.69,0.09,0.52,77.43,83.93,45.4,70.4,36.2,5.2,1.5,31.8,46.0,Good,53.4,Moderate,Low,18.5,18.0,-0.533,0.0,0.128,0,0,1,1,0,0,0,18.0,18.4,0.0,0.0,52.0,41.0,76.94,81.71
2010-12-27,25.2,13.0,18.5,0.0,13.2,18.3,77.5,970.0,5.4326,2010,12,27,361,Winter,Normal,No Rain,Medium,1,0,0,0,18.2,19.64,0.0,0.42,76.05,83.49,52.6,97.5,35.9,10.1,1.47,31.4,55.0,Moderate,54.4,Moderate,Low,18.5,18.0,-0.493,0.0,0.149,1,0,1,1,0,0,0,18.5,19.1,0.0,0.6,46.0,48.0,77.47,87.18
2010-12-28,25.2,13.4,18.6,0.7,14.0,18.0,78.84,970.0,4.83,2010,12,28,362,Winter,Normal,Light,Medium,1,0,0,0,18.06,19.58,0.1,0.44,76.22,83.2,45.5,76.5,37.0,10.1,1.16,35.3,48.0,Good,53.3,Moderate,Low,18.6,18.12,0.308,0.0,0.129,0,0,1,1,0,0,1,18.5,19.6,0.0,0.0,55.0,56.0,77.5,77.61
2010-12-29,23.8,15.4,19.1,0.9,13.1,19.6,84.14,970.0,3.4308,2010,12,29,363,Winter,Normal,Light,Medium,1,0,0,0,18.21,19.54,0.23,0.47,78.12,83.17,45.8,70.6,42.9,12.9,1.52,31.9,47.0,Good,52.7,Moderate,Low,19.1,18.7,0.51,0.0,0.129,0,0,1,1,0,0,1,18.6,18.0,0.7,0.0,48.0,51.0,78.84,70.89
2010-12-30,25.6,16.6,20.0,0.0,12.0,20.6,80.28,970.0,5.178,2010,12,30,364,Winter,Normal,No Rain,Medium,1,0,0,0,18.57,19.52,0.23,0.47,78.95,83.0,38.7,74.3,39.2,10.9,1.71,22.7,43.0,Good,50.6,Moderate,Low,20.0,19.4,-0.558,0.0,0.112,0,0,1,1,0,0,0,19.1,17.5,0.9,0.0,47.0,58.0,84.14,74.44
2010-12-31,26.6,16.0,20.4,0.0,9.3,21.1,77.66,970.0,4.9987,2010,12,31,365,Winter,Normal,No Rain,Medium,1,0,0,0,19.01,19.52,0.23,0.47,78.98,82.61,55.8,93.1,36.6,9.2,1.3,36.2,56.0,Moderate,49.6,Moderate,Low,20.4,19.68,-0.558,0.0,0.156,1,0,1,1,0,0,0,20.0,17.3,0.0,0.0,43.0,63.0,80.28,77.49
2011-01-01,27.0,16.1,21.1,0.0,12.7,22.1,76.75,970.0,4.9855,2011,1,1,1,Winter,Normal,No Rain,Medium,1,0,0,0,19.46,19.53,0.23,0.43,78.95,82.2,47.5,76.4,33.3,7.3,1.61,36.1,48.0,Good,49.0,Moderate,Low,21.1,20.26,-0.513,0.0,0.133,0,0,1,1,0,0,0,20.4,18.0,0.0,0.0,56.0,52.0,77.66,76.94
2011-01-02,26.7,16.3,21.4,0.0,13.6,22.4,79.39,970.0,4.4909,2011,1,2,2,Winter,Normal,No Rain,Medium,1,0,0,0,19.87,19.56,0.23,0.43,79.22,81.96,51.5,99.6,35.9,12.1,1.53,33.1,55.0,Moderate,50.3,Moderate,Low,21.4,20.62,-0.513,0.0,0.147,1,0,1,1,0,0,0,21.1,18.5,0.0,0.0,48.0,46.0,76.75,77.47
2011-01-03,25.6,17.9,21.2,0.7,14.3,21.8,80.42,970.0,3.7301,2011,1,3,3,Winter,Normal,Light,Medium,1,0,0,0,20.26,19.61,0.33,0.45,79.64,81.82,42.9,83.8,33.9,10.6,1.33,32.0,47.0,Good,49.1,Moderate,Low,21.2,20.48,0.301,0.0,0.123,0,0,1,1,0,0,1,21.4,18.5,0.0,0.0,55.0,55.0,79.39,77.5
2011-01-04,25.3,16.5,20.5,0.0,18.1,20.3,83.0,970.0,4.0529,2011,1,4,4,Winter,Normal,No Rain,Medium,1,0,0,0,20.53,19.66,0.23,0.45,80.23,81.74,53.3,88.9,34.4,9.6,1.48,32.5,53.0,Moderate,49.9,Moderate,Low,20.5,19.94,-0.542,0.0,0.149,1,0,1,1,0,0,0,21.2,18.6,0.7,0.7,47.0,48.0,80.42,78.84
2011-01-05,23.6,17.6,19.9,0.0,13.7,20.3,82.76,970.0,3.4786,2011,1,5,5,Winter,Normal,No Rain,Medium,1,0,0,0,20.64,19.69,0.1,0.43,80.04,81.79,44.9,75.3,30.1,9.3,1.23,36.5,46.0,Good,49.7,Moderate,Low,19.9,19.39,-0.52,0.0,0.127,0,0,1,1,0,0,0,20.5,19.1,0.0,0.9,53.0,47.0,83.0,84.14
