date,temperature_max,temperature_min,temperature_mean,rainfall,wind_speed,apparent_temp,humidity,pressure,solar,year,month,day,doy,season,temp_class,rain_class,flood_risk,season_Winter,season_Summer,season_Southwest_Monsoon,season_Post-Monsoon,temperature_mean_7d_avg,temperature_mean_30d_avg,rainfall_7d_avg,rainfall_30d_avg,humidity_7d_avg,humidity_30d_avg
2008-10-12,25.1,18.6,21.4,3.5,16.0,23.2,87.88,970.0,4.5842,2008,10,12,286,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.34,22.15,5.33,2.28,84.8,83.5
2008-10-13,25.1,18.5,21.7,1.8,17.3,23.5,86.17,970.0,3.4114,2008,10,13,287,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.24,22.13,4.67,2.34,85.27,83.46
2008-10-14,26.0,19.4,21.4,7.6,16.3,23.4,86.1,970.0,3.5734,2008,10,14,288,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,22.13,22.13,4.74,2.3,85.77,83.43
2008-10-15,26.5,19.4,21.9,3.5,17.4,23.7,89.38,970.0,4.3363,2008,10,15,289,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.04,22.14,4.1,2.41,86.0,83.53
2008-10-16,24.9,19.1,21.5,1.7,14.5,23.4,88.05,970.0,3.9593,2008,10,16,290,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.9,22.14,3.1,2.45,86.53,83.63
2008-10-17,26.2,20.1,22.1,5.2,13.5,24.3,87.22,970.0,4.9788,2008,10,17,291,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.8,22.14,3.73,2.62,86.9,83.66
2008-10-18,25.6,19.7,22.0,5.2,15.9,24.0,87.01,970.0,4.0982,2008,10,18,292,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.71,22.15,4.07,2.8,87.4,83.72
2008-10-19,26.1,20.0,22.0,5.8,15.3,24.1,86.38,970.0,4.6817,2008,10,19,293,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.8,22.17,4.4,2.94,87.19,83.74
2008-10-20,26.2,19.1,21.7,4.6,17.3,23.7,87.51,970.0,4.8502,2008,10,20,294,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.8,22.18,4.8,2.9,87.38,83.76
2008-10-21,24.4,19.9,21.1,5.5,14.8,23.1,92.71,970.0,3.5242,2008,10,21,295,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.76,22.14,4.5,3.09,88.32,84.03
2008-10-22,23.9,19.5,20.7,15.4,13.4,22.9,91.28,970.0,2.963,2008,10,22,296,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,21.59,22.09,6.2,3.6,88.59,84.3
2008-10-23,25.9,19.7,21.8,12.4,12.6,24.6,90.52,970.0,4.181,2008,10,23,297,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,21.63,22.07,7.73,4.01,88.95,84.48
2008-10-24,24.1,19.0,21.5,6.4,12.2,24.5,91.56,970.0,3.6725,2008,10,24,298,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.54,22.05,7.9,4.2,89.57,84.49
2008-10-25,25.0,19.6,21.8,5.7,8.0,24.8,86.45,970.0,3.7615,2008,10,25,299,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.51,22.02,7.97,4.39,89.49,84.55
2008-10-26,25.1,19.1,21.8,1.5,9.8,23.8,84.36,970.0,4.1818,2008,10,26,300,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.49,22.01,7.36,4.44,89.2,84.58
2008-10-27,26.1,14.8,20.4,0.0,12.3,20.4,64.18,970.0,6.4824,2008,10,27,301,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.3,21.96,6.7,4.44,85.87,84.04
2008-10-28,26.0,16.0,20.8,0.0,9.7,20.9,65.72,970.0,6.4073,2008,10,28,302,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.26,21.93,5.91,4.44,82.01,83.69
2008-10-29,25.5,12.7,19.5,0.0,9.9,19.6,67.96,970.0,6.6322,2008,10,29,303,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.09,21.84,3.71,4.44,78.68,83.39
2008-10-30,26.0,14.7,20.4,0.0,9.6,21.0,75.75,970.0,6.5976,2008,10,30,304,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,20.89,21.78,1.94,4.43,76.57,83.29
2008-10-31,26.2,14.7,20.3,0.0,9.8,20.7,67.37,970.0,6.563,2008,10,31,305,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,20.71,21.7,1.03,4.41,73.11,83.04
2008-11-01,25.9,13.2,19.7,0.0,11.7,19.6,67.2,970.0,6.4574,2008,11,1,306,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,20.41,21.6,0.21,4.38,70.36,82.74
2008-11-02,26.2,13.3,19.9,0.0,15.3,19.7,63.5,970.0,6.4123,2008,11,2,307,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,20.14,21.51,0.0,4.34,67.38,82.21
2008-11-03,26.4,14.8,20.1,0.0,11.5,19.8,60.91,970.0,6.3823,2008,11,3,308,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,20.1,21.43,0.0,4.22,66.92,81.52
2008-11-04,26.5,12.7,19.5,0.0,11.2,19.3,66.43,970.0,6.247,2008,11,4,309,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,19.91,21.33,0.0,3.99,67.02,80.91
2008-11-05,26.4,13.7,20.0,0.0,8.7,20.4,72.2,970.0,6.1968,2008,11,5,310,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,19.99,21.25,0.0,3.77,67.62,80.55
2008-11-06,26.3,13.7,20.4,0.0,10.6,20.7,76.52,970.0,6.0768,2008,11,6,311,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,19.99,21.19,0.0,3.54,67.73,80.35
2008-11-07,26.7,15.2,20.7,0.0,12.3,21.0,78.08,970.0,6.054,2008,11,7,312,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,20.04,21.13,0.0,3.27,69.26,80.03
2008-11-08,26.8,15.5,20.9,0.0,11.3,21.6,78.71,970.0,5.8332,2008,11,8,313,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,20.21,21.08,0.0,2.98,70.91,79.84
2008-11-09,27.1,15.5,21.4,0.0,9.4,22.4,79.24,970.0,5.8402,2008,11,9,314,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,20.43,21.03,0.0,2.95,73.16,79.66
2008-11-10,26.6,17.5,21.8,0.4,12.5,23.1,86.72,970.0,5.0724,2008,11,10,315,Post-Monsoon,Normal,Light,Medium,0,0,0,1,20.67,21.01,0.06,2.87,76.84,79.77
2008-11-11,27.0,18.6,22.1,0.0,12.9,22.8,80.72,970.0,5.0712,2008,11,11,316,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.04,21.03,0.06,2.76,78.88,79.53
2008-11-12,26.2,16.6,21.1,0.0,16.3,21.2,78.54,970.0,5.8253,2008,11,12,317,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.2,21.01,0.06,2.7,79.79,79.28
2008-11-13,26.3,15.0,21.1,0.0,12.0,21.3,81.75,970.0,5.7684,2008,11,13,318,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.3,21.0,0.06,2.44,80.54,79.13
2008-11-14,26.4,16.3,21.1,0.0,14.5,21.6,78.65,970.0,4.6022,2008,11,14,319,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.36,20.97,0.06,2.33,80.62,78.77
2008-11-15,27.0,17.2,21.8,0.0,15.9,21.7,76.61,970.0,5.0047,2008,11,15,320,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.49,20.98,0.06,2.27,80.32,78.39
2008-11-16,24.7,19.1,21.1,7.5,15.3,22.0,89.29,970.0,4.1606,2008,11,16,321,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,21.44,20.95,1.13,2.35,81.75,78.46
2008-11-17,26.3,17.8,22.0,0.2,14.6,23.3,86.56,970.0,4.327,2008,11,17,322,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.47,20.95,1.1,2.18,81.73,78.45
2008-11-18,27.0,19.0,22.1,0.6,12.7,23.8,85.41,970.0,5.4998,2008,11,18,323,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.47,20.95,1.19,2.01,82.4,78.41
2008-11-19,26.9,19.8,22.5,0.0,16.3,23.8,86.54,970.0,3.6274,2008,11,19,324,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.67,20.98,1.19,1.85,83.54,78.38
2008-11-20,26.3,18.3,21.8,0.6,16.9,23.4,87.39,970.0,5.1658,2008,11,20,325,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.77,21.0,1.27,1.69,84.35,78.2
2008-11-21,27.2,18.8,22.4,0.0,14.5,23.5,83.4,970.0,5.7389,2008,11,21,326,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.96,21.06,1.27,1.18,85.03,77.94
2008-11-22,23.0,17.8,19.9,18.7,17.7,21.1,88.99,970.0,2.4907,2008,11,22,327,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,21.69,21.0,3.94,1.39,86.8,77.89
2008-11-23,25.5,19.3,20.9,4.2,18.8,22.1,89.49,970.0,3.1699,2008,11,23,328,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.66,20.98,3.47,1.31,86.83,77.82
2008-11-24,25.4,18.7,21.1,0.8,19.2,21.9,86.97,970.0,3.6643,2008,11,24,329,Post-Monsoon,Normal,Light,Medium,0,0,0,1,21.53,20.95,3.56,1.15,86.88,77.84
2008-11-25,24.8,18.5,20.8,0.0,19.2,21.2,84.83,970.0,4.043,2008,11,25,330,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,21.34,20.92,3.47,1.1,86.8,77.85
2008-11-26,22.4,17.8,19.4,3.7,22.7,18.8,89.73,970.0,1.8182,2008,11,26,331,Post-Monsoon,Normal,Light,Medium,0,0,0,1,20.9,20.89,4.0,1.22,87.26,78.71
2008-11-27,18.3,16.5,17.3,10.850000000000001,25.2,16.6,93.49,970.0,1.0858,2008,11,27,332,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,20.26,20.77,5.46,1.58,88.13,79.63
2008-11-28,20.1,17.6,18.9,18.0,25.2,19.9,94.55,970.0,2.261,2008,11,28,333,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,19.76,20.75,8.04,2.18,89.72,80.52
2008-11-29,24.7,18.9,20.9,20.6,16.8,22.5,89.04,970.0,4.1467,2008,11,29,334,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,19.9,20.77,8.31,2.87,89.73,80.96
2008-11-30,24.5,19.2,21.0,1.1,17.6,22.7,88.28,970.0,2.8855,2008,11,30,335,Post-Monsoon,Normal,Light,Medium,0,0,0,1,19.91,20.79,7.86,2.91,89.56,81.66
2008-12-01,25.6,19.1,21.4,0.9,11.9,23.3,88.6,970.0,4.681,2008,12,1,336,Winter,Normal,Light,Medium,1,0,0,0,19.96,20.85,7.88,2.94,89.79,82.37
2008-12-02,25.6,19.1,21.5,0.8,12.1,23.4,85.86,970.0,3.6775,2008,12,2,337,Winter,Normal,Light,Medium,1,0,0,0,20.06,20.9,7.99,2.97,89.94,83.12
2008-12-03,25.5,17.7,21.0,0.0,10.0,22.4,81.82,970.0,5.6311,2008,12,3,338,Winter,Normal,No Rain,Medium,1,0,0,0,20.29,20.93,7.46,2.97,88.81,83.81
2008-12-04,25.3,14.6,19.9,0.0,15.0,20.5,83.34,970.0,5.838,2008,12,4,339,Winter,Normal,No Rain,Medium,1,0,0,0,20.66,20.94,5.91,2.97,87.36,84.38
2008-12-05,24.9,16.9,20.1,0.0,12.4,20.7,82.61,970.0,5.5973,2008,12,5,340,Winter,Normal,No Rain,Medium,1,0,0,0,20.83,20.95,3.34,2.97,85.65,84.72
2008-12-06,24.7,16.1,19.9,0.0,13.9,20.5,85.01,970.0,4.8262,2008,12,6,341,Winter,Normal,No Rain,Medium,1,0,0,0,20.69,20.93,0.4,2.97,85.07,85.01
2008-12-07,25.3,16.5,19.8,0.0,10.7,20.5,84.11,970.0,5.5061,2008,12,7,342,Winter,Normal,No Rain,Medium,1,0,0,0,20.51,20.9,0.24,2.97,84.48,85.21
2008-12-08,24.5,14.9,19.8,0.0,11.3,20.7,84.03,970.0,3.8342,2008,12,8,343,Winter,Normal,No Rain,Medium,1,0,0,0,20.29,20.86,0.11,2.97,83.83,85.39
2008-12-09,23.9,18.5,20.6,0.0,15.4,21.5,87.98,970.0,2.6453,2008,12,9,344,Winter,Normal,No Rain,Medium,1,0,0,0,20.16,20.84,0.0,2.97,84.13,85.68
2008-12-10,25.1,18.2,20.9,0.5,13.3,22.3,84.59,970.0,3.1642,2008,12,10,345,Winter,Normal,Light,Medium,1,0,0,0,20.14,20.81,0.07,2.97,84.52,85.61
2008-12-11,26.2,16.8,20.8,0.0,10.5,22.1,78.62,970.0,5.5018,2008,12,11,346,Winter,Normal,No Rain,Medium,1,0,0,0,20.27,20.76,0.07,2.97,83.85,85.54
2008-12-12,25.7,15.5,19.7,0.0,11.2,19.9,80.68,970.0,5.646,2008,12,12,347,Winter,Normal,No Rain,Medium,1,0,0,0,20.21,20.72,0.07,2.97,83.57,85.61
2008-12-13,25.7,16.8,20.5,0.0,13.0,21.1,84.08,970.0,4.8458,2008,12,13,348,Winter,Normal,No Rain,Medium,1,0,0,0,20.3,20.7,0.07,2.97,83.44,85.68
2008-12-14,25.0,14.9,19.7,0.0,16.6,19.3,82.92,970.0,4.5509,2008,12,14,349,Winter,Normal,No Rain,Medium,1,0,0,0,20.29,20.65,0.07,2.97,83.27,85.83
2008-12-15,24.7,13.9,19.4,0.0,16.0,19.1,83.78,970.0,4.015,2008,12,15,350,Winter,Normal,No Rain,Medium,1,0,0,0,20.23,20.57,0.07,2.97,83.24,86.07
2008-12-16,25.2,15.1,19.6,0.0,16.1,19.5,84.88,970.0,5.1727,2008,12,16,351,Winter,Normal,No Rain,Medium,1,0,0,0,20.09,20.52,0.07,2.72,82.79,85.92
2008-12-17,24.8,16.1,19.7,0.0,19.6,19.3,83.32,970.0,4.896,2008,12,17,352,Winter,Normal,No Rain,Medium,1,0,0,0,19.91,20.44,0.0,2.71,82.61,85.81
2008-12-18,24.4,15.4,19.2,0.0,17.4,18.7,83.49,970.0,4.0858,2008,12,18,353,Winter,Normal,No Rain,Medium,1,0,0,0,19.69,20.35,0.0,2.69,83.31,85.75
2008-12-19,25.1,15.4,19.3,0.0,14.3,19.2,82.88,970.0,4.2934,2008,12,19,354,Winter,Normal,No Rain,Medium,1,0,0,0,19.63,20.24,0.0,2.69,83.62,85.63
2008-12-20,25.1,13.7,18.5,0.0,10.7,18.5,82.31,970.0,4.8322,2008,12,20,355,Winter,Normal,No Rain,Medium,1,0,0,0,19.34,20.13,0.0,2.67,83.37,85.46
2008-12-21,26.3,12.9,18.9,0.0,10.2,18.6,76.5,970.0,5.3659,2008,12,21,356,Winter,Normal,No Rain,Medium,1,0,0,0,19.23,20.01,0.0,2.67,82.45,85.23
2008-12-22,26.1,12.2,18.7,0.0,12.8,17.9,76.4,970.0,5.7854,2008,12,22,357,Winter,Normal,No Rain,Medium,1,0,0,0,19.13,19.97,0.0,2.05,81.4,84.81
2008-12-23,25.5,13.1,18.9,0.0,15.7,18.5,78.37,970.0,5.8082,2008,12,23,358,Winter,Normal,No Rain,Medium,1,0,0,0,19.03,19.91,0.0,1.91,80.47,84.44
2008-12-24,26.0,14.5,19.8,0.0,15.3,19.7,80.85,970.0,4.6754,2008,12,24,359,Winter,Normal,No Rain,Medium,1,0,0,0,19.04,19.86,0.0,1.88,80.11,84.23
2008-12-25,26.3,16.2,20.8,0.0,12.6,21.0,76.87,970.0,5.6124,2008,12,25,360,Winter,Normal,No Rain,Medium,1,0,0,0,19.27,19.86,0.0,1.88,79.17,83.97
2008-12-26,25.4,16.0,19.8,0.0,11.3,20.0,74.3,970.0,5.3858,2008,12,26,361,Winter,Normal,No Rain,Medium,1,0,0,0,19.34,19.88,0.0,1.76,77.94,83.45
2008-12-27,26.9,13.1,19.8,0.0,11.6,19.0,69.75,970.0,5.5721,2008,12,27,362,Winter,Normal,No Rain,Medium,1,0,0,0,19.53,19.96,0.0,1.4,76.15,82.66
2008-12-28,26.7,12.0,19.4,0.0,10.9,18.3,65.59,970.0,5.8706,2008,12,28,363,Winter,Normal,No Rain,Medium,1,0,0,0,19.6,19.98,0.0,0.8,74.59,81.7
2008-12-29,26.2,12.2,18.8,0.0,13.5,16.9,62.94,970.0,5.9143,2008,12,29,364,Winter,Normal,No Rain,Medium,1,0,0,0,19.61,19.91,0.0,0.11,72.67,80.83
2008-12-30,25.6,11.6,18.3,0.0,11.2,17.1,70.8,970.0,5.987,2008,12,30,365,Winter,Normal,No Rain,Medium,1,0,0,0,19.53,19.82,0.0,0.07,71.59,80.24
2008-12-31,26.2,11.8,18.5,0.0,12.4,17.1,72.08,970.0,5.9897,2008,12,31,366,Winter,Normal,No Rain,Medium,1,0,0,0,19.34,19.72,0.0,0.04,70.33,79.69
2009-01-01,27.0,11.6,19.0,0.0,13.0,18.1,69.84,970.0,5.9218,2009,1,1,1,Winter,Normal,No Rain,Medium,1,0,0,0,19.09,19.64,0.0,0.02,69.33,79.16
2009-01-02,26.1,14.8,19.5,0.0,13.0,19.0,72.04,970.0,5.8646,2009,1,2,2,Winter,Normal,No Rain,Medium,1,0,0,0,19.04,19.59,0.0,0.02,69.01,78.83
2009-01-03,25.8,15.4,19.6,0.0,12.7,19.1,75.06,970.0,5.8087,2009,1,3,3,Winter,Normal,No Rain,Medium,1,0,0,0,19.01,19.58,0.0,0.02,69.76,78.56
2009-01-04,26.1,13.4,19.4,0.0,12.6,18.9,74.18,970.0,5.6702,2009,1,4,4,Winter,Normal,No Rain,Medium,1,0,0,0,19.01,19.55,0.0,0.02,70.99,78.28
2009-01-05,25.7,14.8,19.6,0.0,12.2,19.4,70.79,970.0,5.5594,2009,1,5,5,Winter,Normal,No Rain,Medium,1,0,0,0,19.13,19.54,0.0,0.02,72.11,77.8
2009-01-06,26.3,13.2,19.5,0.0,12.7,19.0,70.92,970.0,5.8421,2009,1,6,6,Winter,Normal,No Rain,Medium,1,0,0,0,19.3,19.53,0.0,0.02,72.13,77.36
2009-01-07,25.7,14.1,19.5,0.0,14.2,18.8,74.21,970.0,5.3798,2009,1,7,7,Winter,Normal,No Rain,Medium,1,0,0,0,19.44,19.52,0.0,0.02,72.43,77.03
2009-01-08,24.0,16.3,20.0,1.1,19.0,20.1,81.37,970.0,3.2076,2009,1,8,8,Winter,Normal,Light,Medium,1,0,0,0,19.59,19.5,0.16,0.05,74.08,76.81
2009-01-09,26.4,16.8,20.8,0.0,13.1,20.9,73.61,970.0,5.7367,2009,1,9,9,Winter,Normal,No Rain,Medium,1,0,0,0,19.77,19.5,0.16,0.04,74.31,76.45
2009-01-10,26.5,15.8,20.2,0.0,16.6,19.6,73.82,970.0,5.8399,2009,1,10,10,Winter,Normal,No Rain,Medium,1,0,0,0,19.86,19.48,0.16,0.04,74.13,76.29
2009-01-11,26.4,15.9,20.2,0.0,16.0,19.8,74.39,970.0,5.1233,2009,1,11,11,Winter,Normal,No Rain,Medium,1,0,0,0,19.97,19.5,0.16,0.04,74.16,76.08
2009-01-12,26.5,14.6,19.7,0.0,17.8,18.4,68.75,970.0,6.0372,2009,1,12,12,Winter,Normal,No Rain,Medium,1,0,0,0,19.99,19.47,0.16,0.04,73.87,75.57
2009-01-13,24.5,13.0,18.4,0.0,25.6,16.6,72.2,970.0,5.2824,2009,1,13,13,Winter,Normal,No Rain,Medium,1,0,0,0,19.83,19.43,0.16,0.04,74.05,75.21
2009-01-14,25.0,14.1,18.8,0.0,21.0,17.2,72.85,970.0,4.1167,2009,1,14,14,Winter,Normal,No Rain,Medium,1,0,0,0,19.73,19.41,0.16,0.04,73.86,74.85
2009-01-15,26.0,14.7,19.7,0.0,17.3,18.3,74.26,970.0,5.3534,2009,1,15,15,Winter,Normal,No Rain,Medium,1,0,0,0,19.69,19.41,0.0,0.04,72.84,74.49
2009-01-16,25.4,14.3,19.5,0.0,15.2,18.3,72.47,970.0,5.3299,2009,1,16,16,Winter,Normal,No Rain,Medium,1,0,0,0,19.5,19.4,0.0,0.04,72.68,74.13
2009-01-17,26.4,12.3,18.9,0.0,16.3,17.5,69.44,970.0,5.7317,2009,1,17,17,Winter,Normal,No Rain,Medium,1,0,0,0,19.31,19.39,0.0,0.04,72.05,73.66
2009-01-18,25.8,11.3,18.7,0.0,13.6,17.4,66.37,970.0,6.048,2009,1,18,18,Winter,Normal,No Rain,Medium,1,0,0,0,19.1,19.37,0.0,0.04,70.91,73.11
2009-01-19,26.7,12.8,19.5,0.0,16.6,17.6,65.01,970.0,6.264,2009,1,19,19,Winter,Normal,No Rain,Medium,1,0,0,0,19.07,19.41,0.0,0.04,70.37,72.53
2009-01-20,27.2,12.7,19.5,0.0,16.6,18.3,68.18,970.0,6.2342,2009,1,20,20,Winter,Normal,No Rain,Medium,1,0,0,0,19.23,19.43,0.0,0.04,69.8,72.26
2009-01-21,28.1,11.0,19.7,0.0,12.5,18.4,64.36,970.0,6.2705,2009,1,21,21,Winter,Normal,No Rain,Medium,1,0,0,0,19.36,19.46,0.0,0.04,68.58,71.86
2009-01-22,28.4,12.6,20.4,0.0,11.8,19.2,64.25,970.0,6.1531,2009,1,22,22,Winter,Normal,No Rain,Medium,1,0,0,0,19.46,19.51,0.0,0.04,67.15,71.38
2009-01-23,28.7,13.0,20.6,0.0,13.1,19.2,62.73,970.0,6.1157,2009,1,23,23,Winter,Normal,No Rain,Medium,1,0,0,0,19.61,19.54,0.0,0.04,65.76,70.78
2009-01-24,30.0,11.8,20.7,0.0,16.6,18.9,63.52,970.0,6.2722,2009,1,24,24,Winter,Normal,No Rain,Medium,1,0,0,0,19.87,19.53,0.0,0.04,64.92,70.34
2009-01-25,29.3,11.9,20.4,0.0,15.5,18.8,64.75,970.0,6.361,2009,1,25,25,Winter,Normal,No Rain,Medium,1,0,0,0,20.11,19.55,0.0,0.04,64.69,70.02
2009-01-26,29.3,13.2,20.9,0.0,11.9,20.5,65.66,970.0,6.1082,2009,1,26,26,Winter,Normal,No Rain,Medium,1,0,0,0,20.31,19.59,0.0,0.04,64.78,69.88
2009-01-27,29.9,15.7,22.6,0.0,10.7,23.2,69.3,970.0,5.4662,2009,1,27,27,Winter,Normal,No Rain,Medium,1,0,0,0,20.76,19.7,0.0,0.04,64.94,70.01
2009-01-28,30.1,18.6,23.5,0.0,11.0,24.6,67.74,970.0,5.0102,2009,1,28,28,Winter,Normal,No Rain,Medium,1,0,0,0,21.3,19.85,0.0,0.04,65.42,70.17
2009-01-29,31.1,17.1,23.4,0.0,15.5,23.5,63.07,970.0,5.7432,2009,1,29,29,Winter,Normal,No Rain,Medium,1,0,0,0,21.73,20.02,0.0,0.04,65.25,69.91
2009-01-30,30.2,14.0,22.2,0.0,13.0,20.5,53.71,970.0,6.5206,2009,1,30,30,Winter,Normal,No Rain,Medium,1,0,0,0,21.96,20.15,0.0,0.04,63.96,69.3
2009-01-31,29.6,14.8,22.2,0.0,13.7,19.9,54.16,970.0,6.5767,2009,1,31,31,Winter,Normal,No Rain,Medium,1,0,0,0,22.17,20.25,0.0,0.04,62.63,68.77
2009-02-01,30.2,13.8,22.2,0.0,13.2,20.5,52.66,970.0,6.5695,2009,2,1,32,Winter,Normal,No Rain,Medium,1,0,0,0,22.43,20.34,0.0,0.04,60.9,68.13
2009-02-02,30.6,14.5,22.7,0.0,13.1,21.2,58.34,970.0,6.499,2009,2,2,33,Winter,Normal,No Rain,Medium,1,0,0,0,22.69,20.45,0.0,0.04,59.85,67.57
2009-02-03,30.4,15.7,23.1,0.0,12.8,22.2,60.44,970.0,6.3869,2009,2,3,34,Winter,Normal,No Rain,Medium,1,0,0,0,22.76,20.57,0.0,0.04,58.59,67.11
2009-02-04,30.2,16.3,23.3,0.0,13.2,22.9,61.68,970.0,6.2453,2009,2,4,35,Winter,Normal,No Rain,Medium,1,0,0,0,22.73,20.69,0.0,0.04,57.72,66.81
2009-02-05,29.9,16.8,23.2,0.0,13.0,22.9,60.1,970.0,6.3996,2009,2,5,36,Winter,Normal,No Rain,Medium,1,0,0,0,22.7,20.82,0.0,0.04,57.3,66.45
2009-02-06,30.2,16.5,23.1,0.0,14.0,22.0,56.24,970.0,6.4049,2009,2,6,37,Winter,Normal,No Rain,Medium,1,0,0,0,22.83,20.94,0.0,0.04,57.66,65.85
2009-02-07,29.5,16.0,22.6,0.0,16.4,21.2,59.87,970.0,6.5364,2009,2,7,38,Winter,Normal,No Rain,Medium,1,0,0,0,22.89,21.02,0.0,0.0,58.48,65.13
2009-02-08,28.9,15.2,22.1,0.0,14.0,21.1,61.72,970.0,6.3269,2009,2,8,39,Winter,Normal,No Rain,Medium,1,0,0,0,22.87,21.07,0.0,0.0,59.77,64.73
2009-02-09,28.9,14.1,21.6,0.0,15.7,20.4,59.8,970.0,6.3888,2009,2,9,40,Winter,Normal,No Rain,Medium,1,0,0,0,22.71,21.11,0.0,0.0,59.98,64.27
2009-02-10,29.0,14.1,21.7,0.0,13.6,20.3,58.36,970.0,6.582,2009,2,10,41,Winter,Normal,No Rain,Medium,1,0,0,0,22.51,21.16,0.0,0.0,59.68,63.73
2009-02-11,30.0,14.6,22.1,0.0,10.7,20.8,54.89,970.0,6.6389,2009,2,11,42,Winter,Normal,No Rain,Medium,1,0,0,0,22.34,21.24,0.0,0.0,58.71,63.27
2009-02-12,30.2,15.9,23.0,0.0,10.9,21.9,52.08,970.0,6.4994,2009,2,12,43,Winter,Normal,No Rain,Medium,1,0,0,0,22.31,21.4,0.0,0.0,57.57,62.6
2009-02-13,29.9,16.4,23.3,0.0,13.0,22.9,49.56,970.0,6.3936,2009,2,13,44,Winter,Normal,No Rain,Low,1,0,0,0,22.34,21.55,0.0,0.0,56.61,61.82
2009-02-14,30.0,17.1,23.6,0.0,13.1,22.5,50.3,970.0,6.4241,2009,2,14,45,Winter,Normal,No Rain,Medium,1,0,0,0,22.49,21.68,0.0,0.0,55.24,61.03
2009-02-15,30.6,16.6,23.5,0.0,14.2,22.0,49.97,970.0,6.1382,2009,2,15,46,Winter,Normal,No Rain,Low,1,0,0,0,22.69,21.81,0.0,0.0,53.57,60.28
2009-02-16,30.2,16.4,23.0,0.0,16.6,20.9,47.64,970.0,6.871,2009,2,16,47,Winter,Normal,No Rain,Low,1,0,0,0,22.89,21.95,0.0,0.0,51.83,59.55
2009-02-17,29.3,13.9,21.5,0.0,20.5,19.8,51.57,970.0,6.9576,2009,2,17,48,Winter,Normal,No Rain,Medium,1,0,0,0,22.86,22.04,0.0,0.0,50.86,59.06
2009-02-18,29.7,13.8,21.9,0.0,14.9,20.3,55.07,970.0,6.7344,2009,2,18,49,Winter,Normal,No Rain,Medium,1,0,0,0,22.83,22.12,0.0,0.0,50.88,58.72
2009-02-19,30.4,15.6,22.8,0.0,15.6,21.1,47.67,970.0,6.8477,2009,2,19,50,Winter,Normal,No Rain,Low,1,0,0,0,22.8,22.23,0.0,0.0,50.25,58.04
2009-02-20,29.3,14.5,22.2,0.0,17.9,20.6,53.6,970.0,6.8198,2009,2,20,51,Winter,Normal,No Rain,Medium,1,0,0,0,22.64,22.31,0.0,0.0,50.83,57.68
2009-02-21,30.7,16.5,23.5,0.0,16.7,23.2,57.75,970.0,6.4282,2009,2,21,52,Winter,Normal,No Rain,Medium,1,0,0,0,22.63,22.42,0.0,0.0,51.9,57.46
