date,pm25,pm10,no2,so2,co,o3,aqi,aqi_class,aqi_7d_avg,year,month,season
2009-04-12,50.7,98.2,33.7,8.0,1.49,36.7,54.0,Moderate,47.1,2009,4,Summer
2009-04-13,40.8,76.1,31.2,9.2,1.31,44.1,45.0,Good,46.1,2009,4,Summer
2009-04-14,33.2,62.1,31.5,10.5,1.76,37.3,38.0,Good,46.3,2009,4,Summer
2009-04-15,29.3,58.5,33.8,10.2,1.9,44.9,36.0,Good,44.4,2009,4,Summer
2009-04-16,52.4,99.7,33.7,9.3,1.27,50.3,57.0,Moderate,45.7,2009,4,Summer
2009-04-17,47.9,91.7,29.2,10.9,1.14,42.0,51.0,Moderate,46.1,2009,4,Summer
2009-04-18,44.2,87.4,33.3,11.2,0.91,43.1,49.0,Good,47.1,2009,4,Summer
2009-04-19,40.5,63.8,34.0,8.8,1.81,55.3,44.0,Good,45.7,2009,4,Summer
2009-04-20,39.9,69.8,31.8,12.4,1.17,41.1,43.0,Good,45.4,2009,4,Summer
2009-04-21,36.1,64.6,42.0,6.9,1.21,40.2,42.0,Good,46.0,2009,4,Summer
2009-04-22,40.6,67.6,32.5,6.0,1.18,45.0,43.0,Good,47.0,2009,4,Summer
2009-04-23,28.8,55.2,25.9,11.9,1.27,57.2,36.0,Good,44.0,2009,4,Summer
2009-04-24,38.4,72.3,29.0,7.7,1.23,46.5,43.0,Good,42.9,2009,4,Summer
2009-04-25,41.4,77.1,35.8,3.8,1.56,42.0,46.0,Good,42.4,2009,4,Summer
2009-04-26,47.9,95.7,30.1,8.4,0.66,48.4,53.0,Moderate,43.7,2009,4,Summer
2009-04-27,43.3,70.6,29.0,11.6,1.3,49.2,46.0,Good,44.1,2009,4,Summer
2009-04-28,49.2,91.8,38.6,8.5,1.53,48.6,54.0,Moderate,45.9,2009,4,Summer
2009-04-29,53.0,94.2,33.7,5.5,1.18,49.6,56.0,Moderate,47.7,2009,4,Summer
2009-04-30,51.0,84.5,30.6,8.5,1.5,50.4,52.0,Moderate,50.0,2009,4,Summer
2009-05-01,46.9,74.1,21.9,8.7,1.37,45.2,47.0,Good,50.6,2009,5,Summer
2009-05-02,43.7,85.1,35.5,8.4,1.17,45.2,49.0,Good,51.0,2009,5,Summer
2009-05-03,36.7,66.0,33.1,7.7,0.9,50.2,42.0,Good,49.4,2009,5,Summer
2009-05-04,48.8,93.3,38.2,7.8,1.45,33.8,53.0,Moderate,50.4,2009,5,Summer
2009-05-05,55.4,98.1,28.6,10.6,1.43,33.1,55.0,Moderate,50.6,2009,5,Summer
2009-05-06,46.0,74.1,31.5,7.9,1.16,43.2,47.0,Good,49.3,2009,5,Summer
2009-05-07,57.0,95.2,34.2,9.4,1.54,44.5,58.0,Moderate,50.1,2009,5,Summer
2009-05-08,32.9,55.7,38.0,9.4,1.23,49.8,39.0,Good,49.0,2009,5,Summer
2009-05-09,35.5,70.6,34.0,7.9,1.61,43.9,42.0,Good,48.0,2009,5,Summer
2009-05-10,49.6,74.5,30.2,7.6,1.43,52.3,50.0,Good,49.1,2009,5,Summer
2009-05-11,45.5,90.6,38.2,9.2,1.72,47.2,52.0,Moderate,49.0,2009,5,Summer
2009-05-12,52.8,105.1,31.8,5.8,1.44,42.6,57.0,Moderate,49.3,2009,5,Summer
2009-05-13,43.5,86.9,33.7,13.1,1.36,52.9,50.0,Good,49.7,2009,5,Summer
2009-05-14,37.5,65.2,36.0,8.0,0.88,48.0,42.0,Good,47.4,2009,5,Summer
2009-05-15,42.1,83.4,39.3,8.3,1.36,40.2,48.0,Good,48.7,2009,5,Summer
2009-05-16,32.9,55.8,34.5,10.6,1.29,50.5,38.0,Good,48.1,2009,5,Summer
2009-05-17,35.7,54.0,43.3,8.8,1.75,50.5,41.0,Good,46.9,2009,5,Summer
2009-05-18,50.4,81.3,32.6,8.3,1.4,40.4,51.0,Moderate,46.7,2009,5,Summer
2009-05-19,49.7,98.1,34.2,6.4,1.55,47.3,55.0,Moderate,46.4,2009,5,Summer
2009-05-20,46.1,69.5,30.5,9.3,1.7,49.9,47.0,Good,46.0,2009,5,Summer
2009-05-21,31.6,55.9,34.3,8.0,1.68,38.5,36.0,Good,45.1,2009,5,Summer
2009-05-22,41.1,63.2,34.2,13.3,1.33,52.2,44.0,Good,44.6,2009,5,Summer
2009-05-23,35.0,57.6,37.2,8.7,1.88,43.5,39.0,Good,44.7,2009,5,Summer
2009-05-24,51.8,80.0,34.8,4.6,1.22,42.6,52.0,Moderate,46.3,2009,5,Summer
2009-05-25,39.5,76.3,30.9,11.0,1.68,45.5,45.0,Good,45.4,2009,5,Summer
2009-05-26,36.0,64.6,34.0,7.1,1.16,50.5,41.0,Good,43.4,2009,5,Summer
2009-05-27,43.8,85.5,30.3,9.3,1.57,52.0,49.0,Good,43.7,2009,5,Summer
2009-05-28,39.1,72.1,35.2,11.9,1.11,55.3,45.0,Good,45.0,2009,5,Summer
2009-05-29,54.0,107.2,30.8,8.5,1.5,42.5,58.0,Moderate,47.0,2009,5,Summer
2009-05-30,38.5,67.5,27.4,8.7,1.14,48.8,42.0,Good,47.4,2009,5,Summer
2009-05-31,33.8,61.5,28.5,11.0,1.09,50.4,39.0,Good,45.6,2009,5,Summer
2009-06-01,24.9,44.6,25.6,11.2,1.0,49.4,31.0,Good,43.6,2009,6,Southwest Monsoon
2009-06-02,39.8,69.3,28.2,8.1,1.37,42.1,43.0,Good,43.9,2009,6,Southwest Monsoon
2009-06-03,36.1,69.4,26.9,12.4,1.37,48.3,41.0,Good,42.7,2009,6,Southwest Monsoon
2009-06-04,30.0,54.7,30.2,4.9,1.37,48.6,36.0,Good,41.4,2009,6,Southwest Monsoon
2009-06-05,48.3,91.8,28.7,6.5,1.3,43.8,52.0,Moderate,40.6,2009,6,Southwest Monsoon
2009-06-06,44.7,84.6,32.4,7.4,1.12,49.4,49.0,Good,41.6,2009,6,Southwest Monsoon
2009-06-07,39.8,63.5,31.8,10.5,1.06,48.0,43.0,Good,42.1,2009,6,Southwest Monsoon
2009-06-08,49.6,90.4,29.0,8.8,0.99,40.2,52.0,Moderate,45.1,2009,6,Southwest Monsoon
2009-06-09,44.6,71.4,35.3,7.0,0.97,50.1,47.0,Good,45.7,2009,6,Southwest Monsoon
2009-06-10,34.2,61.3,26.6,6.1,1.55,47.4,38.0,Good,45.3,2009,6,Southwest Monsoon
2009-06-11,32.7,60.2,34.3,5.4,0.98,37.4,38.0,Good,45.6,2009,6,Southwest Monsoon
2009-06-12,45.7,91.4,30.9,9.4,1.01,45.3,51.0,Moderate,45.4,2009,6,Southwest Monsoon
2009-06-13,42.8,64.8,28.7,7.6,1.0,47.4,44.0,Good,44.7,2009,6,Southwest Monsoon
2009-06-14,41.2,63.7,34.8,10.4,0.91,43.2,43.0,Good,44.7,2009,6,Southwest Monsoon
2009-06-15,34.1,52.4,32.5,5.5,1.32,48.3,38.0,Good,42.7,2009,6,Southwest Monsoon
2009-06-16,44.3,75.2,26.0,9.2,1.11,45.2,46.0,Good,42.6,2009,6,Southwest Monsoon
2009-06-17,34.7,66.3,31.8,8.3,1.2,51.8,41.0,Good,43.0,2009,6,Southwest Monsoon
2009-06-18,39.3,75.5,31.8,7.1,1.22,47.9,45.0,Good,44.0,2009,6,Southwest Monsoon
2009-06-19,50.1,93.7,34.3,7.3,1.32,56.1,55.0,Moderate,44.6,2009,6,Southwest Monsoon
2009-06-20,35.4,68.9,32.6,8.6,1.27,39.3,41.0,Good,44.1,2009,6,Southwest Monsoon
2009-06-21,29.0,48.2,32.9,8.3,1.54,48.0,34.0,Good,42.9,2009,6,Southwest Monsoon
2009-06-22,32.6,50.4,28.5,6.6,1.08,46.5,36.0,Good,42.6,2009,6,Southwest Monsoon
2009-06-23,47.0,71.8,29.5,9.4,1.1,48.4,48.0,Good,42.9,2009,6,Southwest Monsoon
2009-06-24,41.8,80.5,29.3,10.8,1.22,52.8,47.0,Good,43.7,2009,6,Southwest Monsoon
2009-06-25,39.1,72.9,23.9,7.9,1.23,39.0,42.0,Good,43.3,2009,6,Southwest Monsoon
2009-06-26,36.4,67.4,35.4,9.5,0.87,49.2,42.0,Good,41.4,2009,6,Southwest Monsoon
2009-06-27,43.4,72.5,25.8,8.0,0.85,47.7,45.0,Good,42.0,2009,6,Southwest Monsoon
2009-06-28,34.1,57.6,31.4,13.2,1.21,41.4,38.0,Good,42.6,2009,6,Southwest Monsoon
2009-06-29,42.1,83.4,29.0,8.4,1.59,51.9,48.0,Good,44.3,2009,6,Southwest Monsoon
2009-06-30,34.9,53.4,29.3,9.8,1.62,46.1,38.0,Good,42.9,2009,6,Southwest Monsoon
2009-07-01,33.7,63.6,33.0,10.7,0.97,42.1,39.0,Good,41.7,2009,7,Southwest Monsoon
2009-07-02,35.5,58.8,27.2,7.1,1.14,47.8,39.0,Good,41.3,2009,7,Southwest Monsoon
2009-07-03,37.4,56.8,32.1,9.8,1.29,50.4,40.0,Good,41.0,2009,7,Southwest Monsoon
2009-07-04,39.7,74.2,32.2,10.1,1.32,47.1,45.0,Good,41.0,2009,7,Southwest Monsoon
2009-07-05,41.6,69.4,27.2,9.2,1.0,43.3,44.0,Good,41.9,2009,7,Southwest Monsoon
2009-07-06,14.2,26.4,33.9,9.9,1.67,41.4,22.0,Good,38.1,2009,7,Southwest Monsoon
2009-07-07,34.3,63.7,35.8,7.1,1.1,41.2,40.0,Good,38.4,2009,7,Southwest Monsoon
2009-07-08,37.3,65.9,38.4,12.6,1.34,49.1,43.0,Good,39.0,2009,7,Southwest Monsoon
2009-07-09,50.5,95.4,29.3,3.6,1.16,49.8,54.0,Moderate,41.1,2009,7,Southwest Monsoon
2009-07-10,32.4,58.1,31.1,6.7,1.16,43.7,37.0,Good,40.7,2009,7,Southwest Monsoon
2009-07-11,41.1,67.6,31.3,5.7,1.43,56.5,45.0,Good,40.7,2009,7,Southwest Monsoon
2009-07-12,50.5,94.2,33.0,11.8,1.49,43.6,54.0,Moderate,42.1,2009,7,Southwest Monsoon
2009-07-13,30.8,55.3,37.3,8.1,1.42,44.3,37.0,Good,44.3,2009,7,Southwest Monsoon
2009-07-14,42.8,64.4,32.2,6.5,1.02,42.6,44.0,Good,44.9,2009,7,Southwest Monsoon
2009-07-15,34.4,67.1,32.4,7.1,0.91,43.9,40.0,Good,44.4,2009,7,Southwest Monsoon
2009-07-16,36.5,64.7,25.9,5.3,1.91,44.2,40.0,Good,42.4,2009,7,Southwest Monsoon
2009-07-17,34.4,66.5,38.5,9.6,1.32,47.1,41.0,Good,43.0,2009,7,Southwest Monsoon
2009-07-18,34.9,67.7,28.4,9.8,1.02,43.2,40.0,Good,42.3,2009,7,Southwest Monsoon
2009-07-19,59.1,101.7,19.7,9.0,1.48,47.0,58.0,Moderate,42.9,2009,7,Southwest Monsoon
2009-07-20,45.9,80.5,21.2,6.9,1.02,35.9,46.0,Good,44.1,2009,7,Southwest Monsoon
2009-07-21,47.7,81.5,31.6,11.4,1.74,40.7,50.0,Good,45.0,2009,7,Southwest Monsoon
2009-07-22,43.4,74.9,25.2,9.9,1.14,42.1,45.0,Good,45.7,2009,7,Southwest Monsoon
2009-07-23,28.8,56.0,30.5,4.9,1.46,42.3,35.0,Good,45.0,2009,7,Southwest Monsoon
2009-07-24,42.8,81.0,24.3,8.0,1.23,34.2,45.0,Good,45.6,2009,7,Southwest Monsoon
2009-07-25,47.5,74.3,31.5,6.0,0.86,47.8,48.0,Good,46.7,2009,7,Southwest Monsoon
2009-07-26,34.0,61.4,32.6,11.3,1.0,35.8,38.0,Good,43.9,2009,7,Southwest Monsoon
2009-07-27,46.8,93.4,31.0,7.5,1.05,39.9,51.0,Moderate,44.6,2009,7,Southwest Monsoon
2009-07-28,44.9,80.8,27.5,5.6,1.07,42.8,47.0,Good,44.1,2009,7,Southwest Monsoon
2009-07-29,53.0,100.3,33.8,8.1,1.29,53.0,57.0,Moderate,45.9,2009,7,Southwest Monsoon
2009-07-30,37.1,69.9,28.7,11.5,0.64,42.4,42.0,Good,46.9,2009,7,Southwest Monsoon
2009-07-31,32.3,54.1,29.5,10.1,1.29,44.8,36.0,Good,45.6,2009,7,Southwest Monsoon
2009-08-01,37.5,63.2,28.3,7.3,0.75,35.0,39.0,Good,44.3,2009,8,Southwest Monsoon
2009-08-02,50.0,93.2,29.2,8.0,1.33,38.1,52.0,Moderate,46.3,2009,8,Southwest Monsoon
2009-08-03,27.2,47.6,37.8,10.3,1.04,38.6,33.0,Good,43.7,2009,8,Southwest Monsoon
2009-08-04,25.5,45.6,30.3,11.1,1.28,39.3,31.0,Good,41.4,2009,8,Southwest Monsoon
2009-08-05,40.6,75.4,25.2,5.2,0.91,46.9,44.0,Good,39.6,2009,8,Southwest Monsoon
2009-08-06,36.9,69.7,26.5,8.7,1.09,38.9,41.0,Good,39.4,2009,8,Southwest Monsoon
2009-08-07,40.1,65.5,29.2,7.6,0.73,44.6,42.0,Good,40.3,2009,8,Southwest Monsoon
2009-08-08,46.6,73.3,27.1,7.4,0.93,37.5,46.0,Good,41.3,2009,8,Southwest Monsoon
2009-08-09,36.1,59.5,34.1,11.0,1.6,39.9,40.0,Good,39.6,2009,8,Southwest Monsoon
2009-08-10,26.9,47.2,24.6,5.6,1.6,29.1,30.0,Good,39.1,2009,8,Southwest Monsoon
2009-08-11,54.3,90.8,29.8,10.0,0.93,40.6,54.0,Moderate,42.4,2009,8,Southwest Monsoon
2009-08-12,33.0,58.9,34.3,3.8,1.16,40.7,38.0,Good,41.6,2009,8,Southwest Monsoon
2009-08-13,32.6,49.8,27.8,6.9,1.36,39.7,35.0,Good,40.7,2009,8,Southwest Monsoon
2009-08-14,47.7,83.8,32.1,8.4,1.27,50.3,51.0,Moderate,42.0,2009,8,Southwest Monsoon
2009-08-15,37.3,62.8,30.1,5.7,1.1,40.0,40.0,Good,41.1,2009,8,Southwest Monsoon
2009-08-16,39.6,69.9,30.2,12.8,0.86,26.6,42.0,Good,41.4,2009,8,Southwest Monsoon
2009-08-17,43.4,74.2,32.3,6.9,1.46,34.0,45.0,Good,43.6,2009,8,Southwest Monsoon
2009-08-18,47.6,78.1,22.9,6.8,1.12,39.7,47.0,Good,42.6,2009,8,Southwest Monsoon
2009-08-19,37.7,73.5,35.1,7.0,0.83,39.4,43.0,Good,43.3,2009,8,Southwest Monsoon
2009-08-20,50.6,80.6,22.7,9.5,1.23,35.6,49.0,Good,45.3,2009,8,Southwest Monsoon
2009-08-21,25.0,46.1,34.8,10.2,1.16,34.4,31.0,Good,42.4,2009,8,Southwest Monsoon
2009-08-22,45.3,88.9,32.0,7.5,1.12,46.2,50.0,Good,43.9,2009,8,Southwest Monsoon
2009-08-23,34.1,60.4,32.2,9.0,1.28,44.1,39.0,Good,43.4,2009,8,Southwest Monsoon
2009-08-24,49.6,96.1,36.8,9.1,1.19,44.6,54.0,Moderate,44.7,2009,8,Southwest Monsoon
2009-08-25,41.0,64.1,35.0,5.5,1.53,35.7,42.0,Good,44.0,2009,8,Southwest Monsoon
2009-08-26,35.3,61.6,33.6,8.1,1.02,42.2,40.0,Good,43.6,2009,8,Southwest Monsoon
2009-08-27,44.6,77.2,29.1,7.1,1.05,25.7,45.0,Good,43.0,2009,8,Southwest Monsoon
2009-08-28,46.3,69.6,28.9,5.2,1.44,36.3,45.0,Good,45.0,2009,8,Southwest Monsoon
2009-08-29,44.5,76.6,33.7,8.8,1.87,35.5,47.0,Good,44.6,2009,8,Southwest Monsoon
2009-08-30,32.8,55.2,32.1,10.4,1.83,36.8,36.0,Good,44.1,2009,8,Southwest Monsoon
2009-08-31,36.6,67.2,31.5,8.4,1.43,38.5,41.0,Good,42.3,2009,8,Southwest Monsoon
2009-09-01,40.0,78.7,30.1,3.2,1.16,36.9,44.0,Good,42.6,2009,9,Southwest Monsoon
2009-09-02,39.7,61.3,28.7,7.4,1.11,32.0,40.0,Good,42.6,2009,9,Southwest Monsoon
2009-09-03,45.2,75.3,24.7,6.6,1.15,33.7,45.0,Good,42.6,2009,9,Southwest Monsoon
2009-09-04,25.9,44.6,32.9,11.9,0.81,39.9,31.0,Good,40.6,2009,9,Southwest Monsoon
2009-09-05,42.3,73.1,29.6,7.7,1.42,38.9,45.0,Good,40.3,2009,9,Southwest Monsoon
2009-09-06,38.0,71.7,29.3,5.1,1.58,45.0,42.0,Good,41.1,2009,9,Southwest Monsoon
2009-09-07,34.1,58.8,23.0,8.3,1.21,38.4,37.0,Good,40.6,2009,9,Southwest Monsoon
2009-09-08,34.8,52.7,30.7,9.6,1.77,44.1,37.0,Good,39.6,2009,9,Southwest Monsoon
2009-09-09,38.5,71.4,24.8,8.5,1.93,29.3,41.0,Good,39.7,2009,9,Southwest Monsoon
2009-09-10,14.8,28.7,28.6,6.7,1.47,39.3,22.0,Good,36.4,2009,9,Southwest Monsoon
2009-09-11,35.1,61.7,33.5,7.4,1.08,40.0,39.0,Good,37.6,2009,9,Southwest Monsoon
2009-09-12,33.9,60.6,30.6,9.9,1.03,38.5,38.0,Good,36.6,2009,9,Southwest Monsoon
2009-09-13,43.7,69.2,29.9,8.6,1.44,29.9,44.0,Good,36.9,2009,9,Southwest Monsoon
2009-09-14,34.4,55.3,27.4,12.4,1.51,37.4,37.0,Good,36.9,2009,9,Southwest Monsoon
2009-09-15,38.5,62.3,28.1,8.5,1.08,33.8,40.0,Good,37.3,2009,9,Southwest Monsoon
2009-09-16,50.8,87.1,36.6,5.3,0.96,38.4,52.0,Moderate,38.9,2009,9,Southwest Monsoon
2009-09-17,47.0,92.2,33.4,8.0,0.82,34.9,51.0,Moderate,43.0,2009,9,Southwest Monsoon
2009-09-18,46.3,81.6,28.5,7.2,0.98,32.3,47.0,Good,44.1,2009,9,Southwest Monsoon
2009-09-19,36.5,58.3,29.9,5.2,1.14,46.4,39.0,Good,44.3,2009,9,Southwest Monsoon
2009-09-20,43.8,71.5,31.3,8.6,1.52,31.2,44.0,Good,44.3,2009,9,Southwest Monsoon
2009-09-21,38.4,64.9,32.1,7.5,1.1,36.1,41.0,Good,44.9,2009,9,Southwest Monsoon
2009-09-22,38.6,70.0,30.2,8.6,0.48,37.4,42.0,Good,45.1,2009,9,Southwest Monsoon
2009-09-23,42.9,73.7,23.2,12.0,1.08,33.0,44.0,Good,44.0,2009,9,Southwest Monsoon
2009-09-24,35.8,60.8,30.2,8.1,1.16,40.0,39.0,Good,42.3,2009,9,Southwest Monsoon
2009-09-25,50.5,89.9,29.9,10.4,1.16,38.5,52.0,Moderate,43.0,2009,9,Southwest Monsoon
2009-09-26,38.9,63.0,38.5,8.0,0.6,25.6,41.0,Good,43.3,2009,9,Southwest Monsoon
2009-09-27,44.3,68.2,41.1,9.2,1.16,37.0,46.0,Good,43.6,2009,9,Southwest Monsoon
2009-09-28,50.2,75.9,32.9,8.6,1.58,42.6,50.0,Good,44.9,2009,9,Southwest Monsoon
2009-09-29,47.2,76.8,27.6,8.9,1.13,29.8,47.0,Good,45.6,2009,9,Southwest Monsoon
2009-09-30,30.1,46.6,33.0,8.1,1.08,26.6,32.0,Good,43.9,2009,9,Southwest Monsoon
2009-10-01,46.7,77.9,26.2,12.0,1.16,31.8,47.0,Good,45.0,2009,10,Post-Monsoon
2009-10-02,49.6,93.5,30.9,10.4,1.39,33.1,52.0,Moderate,45.0,2009,10,Post-Monsoon
2009-10-03,49.8,92.6,26.5,9.3,0.97,33.3,51.0,Moderate,46.4,2009,10,Post-Monsoon
2009-10-04,35.8,64.6,35.2,10.9,1.07,38.2,40.0,Good,45.6,2009,10,Post-Monsoon
2009-10-05,39.0,75.1,28.2,9.4,1.63,29.4,42.0,Good,44.4,2009,10,Post-Monsoon
2009-10-06,50.6,83.0,31.9,11.3,1.52,35.4,51.0,Moderate,45.0,2009,10,Post-Monsoon
2009-10-07,38.3,74.3,32.8,6.7,1.21,36.4,43.0,Good,46.6,2009,10,Post-Monsoon
2009-10-08,41.5,70.5,32.9,13.4,1.47,33.0,44.0,Good,46.1,2009,10,Post-Monsoon
2009-10-09,54.6,92.9,31.1,9.4,1.12,29.2,54.0,Moderate,46.4,2009,10,Post-Monsoon
2009-10-10,43.3,73.7,34.3,6.8,1.12,26.4,45.0,Good,45.6,2009,10,Post-Monsoon
2009-10-11,38.5,59.7,28.0,10.6,1.11,24.4,38.0,Good,45.3,2009,10,Post-Monsoon
2009-10-12,37.5,74.5,40.0,11.7,0.96,24.6,43.0,Good,45.4,2009,10,Post-Monsoon
2009-10-13,45.9,72.1,28.9,7.1,1.33,23.8,44.0,Good,44.4,2009,10,Post-Monsoon
2009-10-14,34.3,57.2,33.2,8.2,1.85,39.4,38.0,Good,43.7,2009,10,Post-Monsoon
2009-10-15,41.9,69.5,35.5,11.1,0.85,30.7,44.0,Good,43.7,2009,10,Post-Monsoon
2009-10-16,45.9,70.6,35.7,10.2,1.77,41.8,47.0,Good,42.7,2009,10,Post-Monsoon
2009-10-17,52.7,83.1,36.1,8.2,0.67,33.3,52.0,Moderate,43.7,2009,10,Post-Monsoon
2009-10-18,48.3,73.5,26.6,8.6,1.47,23.6,46.0,Good,44.9,2009,10,Post-Monsoon
2009-10-19,38.6,63.5,29.3,6.6,0.89,30.2,40.0,Good,44.4,2009,10,Post-Monsoon
2009-10-20,51.8,100.2,33.5,7.1,1.48,34.3,55.0,Moderate,46.0,2009,10,Post-Monsoon
2009-10-21,41.5,69.3,34.9,5.8,1.15,32.6,43.0,Good,46.7,2009,10,Post-Monsoon
2009-10-22,35.0,54.6,38.0,8.4,1.53,28.7,37.0,Good,45.7,2009,10,Post-Monsoon
2009-10-23,42.4,77.3,30.9,10.5,1.15,35.3,45.0,Good,45.4,2009,10,Post-Monsoon
2009-10-24,53.7,107.2,29.4,8.6,1.47,25.5,56.0,Moderate,46.0,2009,10,Post-Monsoon
2009-10-25,44.8,72.3,30.8,11.3,1.3,31.5,45.0,Good,45.9,2009,10,Post-Monsoon
2009-10-26,43.7,71.6,42.0,7.8,1.65,34.5,46.0,Good,46.7,2009,10,Post-Monsoon
2009-10-27,55.1,109.3,39.0,6.1,1.3,28.6,58.0,Moderate,47.1,2009,10,Post-Monsoon
2009-10-28,33.6,53.4,32.3,11.4,1.4,32.9,36.0,Good,46.1,2009,10,Post-Monsoon
2009-10-29,34.6,60.7,38.1,9.8,1.36,29.7,39.0,Good,46.4,2009,10,Post-Monsoon
2009-10-30,32.3,52.3,30.7,11.6,1.57,31.2,35.0,Good,45.0,2009,10,Post-Monsoon
2009-10-31,46.2,90.9,36.8,8.4,1.58,32.2,50.0,Good,44.1,2009,10,Post-Monsoon
2009-11-01,44.8,89.1,27.5,12.3,1.36,28.6,48.0,Good,44.6,2009,11,Post-Monsoon
2009-11-02,54.4,103.8,34.4,6.9,0.92,36.9,57.0,Moderate,46.1,2009,11,Post-Monsoon
2009-11-03,45.3,75.1,37.1,8.5,1.11,31.2,47.0,Good,44.6,2009,11,Post-Monsoon
2009-11-04,40.8,69.4,31.7,9.9,1.55,32.6,43.0,Good,45.6,2009,11,Post-Monsoon
2009-11-05,43.6,70.7,35.5,8.2,0.96,35.5,45.0,Good,46.4,2009,11,Post-Monsoon
2009-11-06,44.4,86.4,30.8,9.6,1.16,32.7,48.0,Good,48.3,2009,11,Post-Monsoon
2009-11-07,31.9,62.4,34.2,11.6,1.2,24.9,37.0,Good,46.4,2009,11,Post-Monsoon
2009-11-08,62.6,107.0,31.1,9.9,1.29,33.2,61.0,Moderate,48.3,2009,11,Post-Monsoon
2009-11-09,47.2,86.4,36.3,8.7,1.25,30.8,50.0,Good,47.3,2009,11,Post-Monsoon
2009-11-10,45.1,71.3,27.9,11.6,1.36,26.0,44.0,Good,46.9,2009,11,Post-Monsoon
2009-11-11,47.9,82.3,28.9,10.1,1.08,35.2,49.0,Good,47.7,2009,11,Post-Monsoon
2009-11-12,48.6,88.2,38.2,9.1,1.13,24.3,51.0,Moderate,48.6,2009,11,Post-Monsoon
2009-11-13,42.6,72.1,23.2,8.9,1.79,26.6,42.0,Good,47.7,2009,11,Post-Monsoon
2009-11-14,39.2,65.8,30.4,8.4,1.7,27.2,40.0,Good,48.1,2009,11,Post-Monsoon
2009-11-15,47.8,71.7,32.4,10.8,1.48,22.9,46.0,Good,46.0,2009,11,Post-Monsoon
2009-11-16,46.3,88.1,34.4,10.9,1.5,29.2,49.0,Good,45.9,2009,11,Post-Monsoon
2009-11-17,37.9,73.8,31.1,11.6,1.41,25.9,42.0,Good,45.6,2009,11,Post-Monsoon
2009-11-18,53.5,106.2,28.5,10.0,1.33,30.3,56.0,Moderate,46.6,2009,11,Post-Monsoon
2009-11-19,45.7,84.9,37.9,8.0,1.13,37.8,50.0,Good,46.4,2009,11,Post-Monsoon
2009-11-20,48.7,86.4,37.2,9.8,1.71,28.9,51.0,Moderate,47.7,2009,11,Post-Monsoon
2009-11-21,53.3,87.2,31.5,8.0,1.81,31.5,52.0,Moderate,49.4,2009,11,Post-Monsoon
2009-11-22,43.8,87.5,25.8,9.4,1.21,29.0,47.0,Good,49.6,2009,11,Post-Monsoon
2009-11-23,45.8,82.2,34.2,11.9,1.62,27.5,48.0,Good,49.4,2009,11,Post-Monsoon
2009-11-24,49.3,90.7,33.7,11.5,1.24,32.7,52.0,Moderate,50.9,2009,11,Post-Monsoon
2009-11-25,38.5,70.9,30.3,10.9,1.15,24.3,41.0,Good,48.7,2009,11,Post-Monsoon
2009-11-26,44.0,84.6,25.2,9.1,1.23,34.0,47.0,Good,48.3,2009,11,Post-Monsoon
2009-11-27,44.5,66.9,31.9,10.9,1.25,25.1,43.0,Good,47.1,2009,11,Post-Monsoon
2009-11-28,36.9,59.4,36.1,7.8,1.49,35.7,40.0,Good,45.4,2009,11,Post-Monsoon
2009-11-29,59.8,109.6,36.7,6.2,1.23,27.2,60.0,Moderate,47.3,2009,11,Post-Monsoon
2009-11-30,33.7,65.7,32.8,9.6,1.55,24.9,38.0,Good,45.9,2009,11,Post-Monsoon
2009-12-01,39.3,72.4,34.1,9.3,1.3,29.5,43.0,Good,44.6,2009,12,Winter
2009-12-02,57.6,98.3,39.5,13.7,1.47,21.1,57.0,Moderate,46.9,2009,12,Winter
2009-12-03,53.4,89.7,32.1,13.4,1.2,23.6,52.0,Moderate,47.6,2009,12,Winter
2009-12-04,41.2,77.0,31.2,8.7,1.15,31.4,44.0,Good,47.7,2009,12,Winter
2009-12-05,52.7,98.5,36.2,11.5,1.57,34.9,56.0,Moderate,50.0,2009,12,Winter
2009-12-06,58.7,105.8,42.8,6.2,1.51,26.1,60.0,Moderate,50.0,2009,12,Winter
2009-12-07,48.2,79.3,42.9,10.8,1.36,35.4,50.0,Good,51.7,2009,12,Winter
2009-12-08,66.6,130.7,31.3,10.7,1.25,27.0,67.0,Moderate,55.1,2009,12,Winter
2009-12-09,36.3,64.5,34.9,8.1,1.19,30.0,40.0,Good,52.7,2009,12,Winter
2009-12-10,53.3,100.9,46.3,10.4,1.57,30.1,57.0,Moderate,53.4,2009,12,Winter
2009-12-11,56.6,90.9,33.8,8.2,1.31,36.8,56.0,Moderate,55.1,2009,12,Winter
2009-12-12,54.6,91.4,43.1,11.8,1.89,33.6,56.0,Moderate,55.1,2009,12,Winter
2009-12-13,47.0,91.0,40.5,10.5,1.53,28.2,51.0,Moderate,53.9,2009,12,Winter
2009-12-14,46.4,70.7,41.4,13.1,1.61,41.4,48.0,Good,53.6,2009,12,Winter
2009-12-15,51.5,90.5,34.8,7.0,1.83,29.0,52.0,Moderate,51.4,2009,12,Winter
2009-12-16,54.1,94.2,34.9,8.4,1.28,29.4,54.0,Moderate,53.4,2009,12,Winter
2009-12-17,52.6,98.7,33.0,9.1,1.59,31.1,55.0,Moderate,53.1,2009,12,Winter
