date,temperature_max,temperature_min,temperature_mean,rainfall,wind_speed,apparent_temp,humidity,pressure,solar,year,month,day,doy,season
2010-10-24,25.7,19.4,21.9,0.0,14.8,23.6,85.35,970.0,5.6724,2010,10,24,297,Post-Monsoon
2010-10-25,26.3,19.1,22.4,0.8,11.8,24.7,86.85,970.0,5.7178,2010,10,25,298,Post-Monsoon
2010-10-26,27.1,18.1,22.3,3.8,7.1,25.3,86.05,970.0,3.3874,2010,10,26,299,Post-Monsoon
2010-10-27,26.2,19.1,22.1,0.4,10.2,25.0,87.35,970.0,2.8346,2010,10,27,300,Post-Monsoon
2010-10-28,26.3,19.1,22.2,0.0,15.9,24.2,89.59,970.0,4.5377,2010,10,28,301,Post-Monsoon
2010-10-29,24.7,18.6,21.3,0.5,16.5,22.9,87.46,970.0,4.5994,2010,10,29,302,Post-Monsoon
2010-10-30,23.3,19.2,20.8,6.0,13.6,22.9,91.27,970.0,2.7283,2010,10,30,303,Post-Monsoon
2010-10-31,23.0,19.0,20.5,0.8,14.5,22.5,89.84,970.0,3.4032,2010,10,31,304,Post-Monsoon
2010-11-01,23.4,18.9,20.4,15.4,12.8,23.0,88.02,970.0,2.9698,2010,11,1,305,Post-Monsoon
2010-11-02,23.5,19.2,20.6,18.9,12.0,23.1,86.89,970.0,4.1868,2010,11,2,306,Post-Monsoon
2010-11-03,26.0,18.9,21.7,3.4,8.5,24.3,88.66,970.0,3.7766,2010,11,3,307,Post-Monsoon
2010-11-04,25.6,18.8,21.6,4.3,9.0,24.1,87.94,970.0,3.9641,2010,11,4,308,Post-Monsoon
2010-11-05,25.8,18.9,21.5,2.7,10.5,24.2,87.34,970.0,4.6692,2010,11,5,309,Post-Monsoon
2010-11-06,25.7,18.4,21.4,0.0,11.2,23.1,89.0,970.0,3.9242,2010,11,6,310,Post-Monsoon
2010-11-07,20.7,18.3,19.1,20.0,15.9,19.9,91.96,970.0,0.9955,2010,11,7,311,Post-Monsoon
2010-11-08,23.2,17.8,19.8,7.8,17.1,21.0,89.17,970.0,3.2942,2010,11,8,312,Post-Monsoon
2010-11-09,26.2,18.8,21.7,4.1,15.1,23.6,91.52,970.0,3.5921,2010,11,9,313,Post-Monsoon
2010-11-10,25.7,18.8,21.5,7.5,10.3,24.0,87.79,970.0,4.8094,2010,11,10,314,Post-Monsoon
2010-11-11,25.9,18.2,21.2,27.4,8.6,24.1,89.71,970.0,4.0603,2010,11,11,315,Post-Monsoon
2010-11-12,25.8,18.3,21.6,0.6,10.7,23.9,87.13,970.0,4.6248,2010,11,12,316,Post-Monsoon
2010-11-13,26.5,19.2,22.0,0.9,9.7,24.8,86.45,970.0,5.3698,2010,11,13,317,Post-Monsoon
2010-11-14,26.2,18.2,21.9,0.2,10.4,24.1,86.51,970.0,5.1778,2010,11,14,318,Post-Monsoon
2010-11-15,26.0,18.4,21.2,5.4,10.6,23.4,85.45,970.0,4.35,2010,11,15,319,Post-Monsoon
2010-11-16,24.5,17.7,20.4,3.9,17.8,21.9,89.61,970.0,3.5239,2010,11,16,320,Post-Monsoon
2010-11-17,23.4,18.9,20.2,11.6,22.1,21.4,90.65,970.0,2.3222,2010,11,17,321,Post-Monsoon
2010-11-18,24.9,18.9,21.1,2.6,17.6,22.7,88.24,970.0,3.7418,2010,11,18,322,Post-Monsoon
2010-11-19,25.1,18.6,21.5,0.4,16.2,23.0,87.48,970.0,4.7122,2010,11,19,323,Post-Monsoon
2010-11-20,26.2,17.8,21.5,0.0,9.7,23.2,81.77,970.0,5.5382,2010,11,20,324,Post-Monsoon
2010-11-21,24.9,18.8,21.2,2.2,10.5,23.2,87.05,970.0,4.3754,2010,11,21,325,Post-Monsoon
2010-11-22,25.8,18.3,21.4,0.0,13.4,23.3,84.89,970.0,4.9102,2010,11,22,326,Post-Monsoon
2010-11-23,25.5,18.8,21.5,1.0,11.4,23.6,84.95,970.0,3.8806,2010,11,23,327,Post-Monsoon
2010-11-24,24.9,18.6,21.2,0.0,13.0,22.5,85.81,970.0,3.1757,2010,11,24,328,Post-Monsoon
2010-11-25,24.9,17.8,20.8,0.0,13.0,21.8,88.03,970.0,3.5522,2010,11,25,329,Post-Monsoon
2010-11-26,22.9,18.2,20.4,3.0,12.7,21.3,87.04,970.0,3.0674,2010,11,26,330,Post-Monsoon
2010-11-27,21.8,18.3,20.0,3.2,12.5,21.8,90.7,970.0,3.197,2010,11,27,331,Post-Monsoon
2010-11-28,23.8,16.9,20.2,0.0,15.9,20.6,87.57,970.0,3.06,2010,11,28,332,Post-Monsoon
2010-11-29,25.2,16.9,20.3,0.0,15.1,20.7,84.82,970.0,5.6059,2010,11,29,333,Post-Monsoon
2010-11-30,25.1,17.0,20.7,0.0,19.9,21.1,85.51,970.0,3.9958,2010,11,30,334,Post-Monsoon
2010-12-01,23.4,17.3,20.3,0.0,16.6,21.0,89.23,970.0,1.7976,2010,12,1,335,Winter
2010-12-02,24.3,18.1,20.8,1.3,17.7,21.7,89.13,970.0,2.6486,2010,12,2,336,Winter
2010-12-03,24.8,17.2,20.6,0.0,17.2,21.0,86.64,970.0,4.0534,2010,12,3,337,Winter
2010-12-04,23.8,15.6,19.6,0.0,16.4,19.6,84.58,970.0,3.545,2010,12,4,338,Winter
2010-12-05,23.2,16.3,19.2,0.0,19.5,18.7,85.4,970.0,3.9629,2010,12,5,339,Winter
2010-12-06,22.8,14.7,18.9,0.5,19.4,18.2,81.19,970.0,2.7062,2010,12,6,340,Winter
2010-12-07,22.8,14.6,18.8,0.4,12.6,19.8,90.37,970.0,3.0773,2010,12,7,341,Winter
2010-12-08,24.4,18.0,20.6,2.4,10.4,22.6,87.77,970.0,4.5787,2010,12,8,342,Winter
2010-12-09,24.4,17.6,21.1,0.3,9.8,23.0,90.43,970.0,4.7393,2010,12,9,343,Winter
2010-12-10,25.9,15.5,20.7,0.0,10.9,21.7,84.99,970.0,4.86,2010,12,10,344,Winter
2010-12-11,25.4,16.0,20.5,0.0,9.9,22.0,82.92,970.0,4.5319,2010,12,11,345,Winter
2010-12-12,24.8,16.1,20.3,0.0,11.1,21.4,81.43,970.0,4.4299,2010,12,12,346,Winter
2010-12-13,25.3,15.7,20.5,0.0,7.9,21.9,83.09,970.0,4.5098,2010,12,13,347,Winter
2010-12-14,24.9,16.9,20.7,0.4,8.9,22.5,87.2,970.0,4.0579,2010,12,14,348,Winter
2010-12-15,23.9,18.6,20.5,2.4,12.4,22.0,87.53,970.0,3.5059,2010,12,15,349,Winter
2010-12-16,22.1,17.9,19.8,3.3,13.0,21.1,86.05,970.0,2.574,2010,12,16,350,Winter
2010-12-17,23.8,17.5,20.1,0.9,14.5,21.3,84.38,970.0,3.1126,2010,12,17,351,Winter
2010-12-18,24.7,16.0,20.0,0.0,11.7,20.6,83.17,970.0,4.2158,2010,12,18,352,Winter
2010-12-19,23.9,12.6,18.4,0.0,16.2,18.0,81.71,970.0,4.4342,2010,12,19,353,Winter
2010-12-20,21.9,17.6,19.1,0.6,17.3,19.4,87.18,970.0,3.3242,2010,12,20,354,Winter
2010-12-21,25.5,15.2,19.6,0.0,13.0,19.2,77.61,970.0,5.4746,2010,12,21,355,Winter
2010-12-22,25.5,11.5,18.0,0.0,9.6,16.9,70.89,970.0,5.9707,2010,12,22,356,Winter
2010-12-23,25.9,9.8,17.5,0.0,9.1,16.6,74.44,970.0,5.8519,2010,12,23,357,Winter
2010-12-24,25.2,10.5,17.3,0.0,9.2,16.5,77.49,970.0,5.221,2010,12,24,358,Winter
2010-12-25,25.4,10.6,18.0,0.0,9.2,17.7,76.94,970.0,5.6652,2010,12,25,359,Winter
2010-12-26,25.4,12.4,18.5,0.0,13.1,18.1,77.47,970.0,5.6587,2010,12,26,360,Winter
2010-12-27,25.2,13.0,18.5,0.0,13.2,18.3,77.5,970.0,5.4326,2010,12,27,361,Winter
2010-12-28,25.2,13.4,18.6,0.7,14.0,18.0,78.84,970.0,4.83,2010,12,28,362,Winter
2010-12-29,23.8,15.4,19.1,0.9,13.1,19.6,84.14,970.0,3.4308,2010,12,29,363,Winter
2010-12-30,25.6,16.6,20.0,0.0,12.0,20.6,80.28,970.0,5.178,2010,12,30,364,Winter
2010-12-31,26.6,16.0,20.4,0.0,9.3,21.1,77.66,970.0,4.9987,2010,12,31,365,Winter
2011-01-01,27.0,16.1,21.1,0.0,12.7,22.1,76.75,970.0,4.9855,2011,1,1,1,Winter
2011-01-02,26.7,16.3,21.4,0.0,13.6,22.4,79.39,970.0,4.4909,2011,1,2,2,Winter
2011-01-03,25.6,17.9,21.2,0.7,14.3,21.8,80.42,970.0,3.7301,2011,1,3,3,Winter
2011-01-04,25.3,16.5,20.5,0.0,18.1,20.3,83.0,970.0,4.0529,2011,1,4,4,Winter
2011-01-05,23.6,17.6,19.9,0.0,13.7,20.3,82.76,970.0,3.4786,2011,1,5,5,Winter
2011-01-06,26.6,15.7,20.8,0.0,14.8,20.8,75.47,970.0,5.148,2011,1,6,6,Winter
2011-01-07,27.9,14.9,20.8,0.0,10.6,20.9,73.03,970.0,5.5848,2011,1,7,7,Winter
2011-01-08,28.3,14.6,21.1,0.0,10.5,21.4,75.47,970.0,5.5342,2011,1,8,8,Winter
2011-01-09,28.3,15.1,21.2,0.0,10.0,20.7,71.58,970.0,5.3126,2011,1,9,9,Winter
2011-01-10,28.2,13.8,20.6,0.0,14.2,19.5,61.38,970.0,5.8222,2011,1,10,10,Winter
2011-01-11,27.6,12.3,19.6,0.0,10.9,17.4,49.78,970.0,6.0281,2011,1,11,11,Winter
2011-01-12,27.8,10.5,19.0,0.0,10.9,16.8,66.54,970.0,6.1853,2011,1,12,12,Winter
2011-01-13,28.0,10.5,19.2,0.0,13.0,17.4,65.26,970.0,6.125,2011,1,13,13,Winter
2011-01-14,27.5,12.0,19.4,0.0,14.0,17.3,67.38,970.0,6.1378,2011,1,14,14,Winter
2011-01-15,27.5,11.5,19.4,0.0,12.6,18.1,70.8,970.0,6.0569,2011,1,15,15,Winter
2011-01-16,28.9,14.2,21.6,0.0,12.3,22.3,71.1,970.0,5.9395,2011,1,16,16,Winter
2011-01-17,28.9,16.5,22.4,0.0,11.2,23.2,70.18,970.0,5.8668,2011,1,17,17,Winter
2011-01-18,28.9,15.4,21.8,0.0,10.9,21.1,62.98,970.0,6.1087,2011,1,18,18,Winter
2011-01-19,29.2,12.6,21.0,0.0,10.5,19.4,61.68,970.0,6.3178,2011,1,19,19,Winter
2011-01-20,30.2,13.6,21.8,0.0,14.2,19.6,61.78,970.0,6.2626,2011,1,20,20,Winter
2011-01-21,28.9,14.1,21.2,0.0,17.4,19.7,65.08,970.0,6.1999,2011,1,21,21,Winter
2011-01-22,27.6,15.0,20.3,0.0,16.3,19.6,68.71,970.0,6.1454,2011,1,22,22,Winter
2011-01-23,26.8,15.4,20.1,0.0,17.0,19.4,69.59,970.0,6.0626,2011,1,23,23,Winter
2011-01-24,26.7,12.8,19.4,0.0,17.6,18.1,69.68,970.0,6.0898,2011,1,24,24,Winter
2011-01-25,26.4,12.1,19.0,0.0,15.6,17.9,69.29,970.0,6.1294,2011,1,25,25,Winter
2011-01-26,26.8,13.8,19.5,0.0,16.6,18.8,71.19,970.0,5.8399,2011,1,26,26,Winter
2011-01-27,28.2,14.3,20.4,0.0,14.4,19.1,66.59,970.0,6.3811,2011,1,27,27,Winter
2011-01-28,28.4,11.9,20.2,0.0,13.4,18.6,64.23,970.0,6.4454,2011,1,28,28,Winter
2011-01-29,28.3,13.9,20.9,0.0,16.7,18.9,64.99,970.0,6.3787,2011,1,29,29,Winter
2011-01-30,28.1,13.5,20.7,0.0,16.6,18.7,62.5,970.0,6.3859,2011,1,30,30,Winter
2011-01-31,28.6,13.9,21.1,0.0,15.9,19.3,61.97,970.0,6.5124,2011,1,31,31,Winter
2011-02-01,28.4,14.4,21.0,0.0,15.5,19.0,51.92,970.0,6.6264,2011,2,1,32,Winter
2011-02-02,27.6,13.8,20.7,0.0,18.5,18.4,62.19,970.0,6.4618,2011,2,2,33,Winter
2011-02-03,27.8,13.7,20.5,0.0,20.5,18.7,64.61,970.0,6.3214,2011,2,3,34,Winter
2011-02-04,27.8,13.7,20.6,0.0,13.3,18.7,59.46,970.0,6.1918,2011,2,4,35,Winter
2011-02-05,28.6,13.6,20.9,0.0,14.0,19.3,58.24,970.0,6.4862,2011,2,5,36,Winter
2011-02-06,28.7,12.6,20.6,0.0,14.5,18.4,56.34,970.0,6.7954,2011,2,6,37,Winter
2011-02-07,28.9,12.2,20.5,0.0,10.4,18.9,55.5,970.0,6.4373,2011,2,7,38,Winter
2011-02-08,29.4,12.6,21.1,0.0,11.9,19.1,51.52,970.0,6.4673,2011,2,8,39,Winter
2011-02-09,29.6,12.3,21.0,0.0,14.8,18.1,47.5,970.0,6.5983,2011,2,9,40,Winter
2011-02-10,29.4,12.7,21.0,0.0,15.9,17.7,42.16,970.0,6.8866,2011,2,10,41,Winter
2011-02-11,28.6,14.1,21.1,0.0,16.6,17.7,47.13,970.0,6.9353,2011,2,11,42,Winter
2011-02-12,28.4,12.8,20.7,0.0,14.4,18.0,50.92,970.0,6.7558,2011,2,12,43,Winter
2011-02-13,28.8,13.5,21.0,0.0,14.1,17.7,46.68,970.0,6.8839,2011,2,13,44,Winter
2011-02-14,29.2,12.9,21.2,0.0,14.5,18.6,53.83,970.0,6.8585,2011,2,14,45,Winter
2011-02-15,29.4,14.0,21.8,0.0,15.0,21.3,59.31,970.0,6.7166,2011,2,15,46,Winter
2011-02-16,29.0,15.5,22.3,0.0,12.8,22.6,59.88,970.0,5.6107,2011,2,16,47,Winter
2011-02-17,30.1,15.6,23.1,0.0,7.6,23.2,58.86,970.0,6.2458,2011,2,17,48,Winter
2011-02-18,29.8,17.3,23.4,0.0,9.4,23.7,60.17,970.0,5.7948,2011,2,18,49,Winter
2011-02-19,29.8,17.1,23.5,0.0,13.8,24.2,58.94,970.0,5.5188,2011,2,19,50,Winter
2011-02-20,28.7,19.2,23.8,0.0,13.8,24.6,60.27,970.0,5.6822,2011,2,20,51,Winter
2011-02-21,28.3,19.4,23.3,0.6,13.0,25.0,64.3,970.0,5.1607,2011,2,21,52,Winter
2011-02-22,27.4,18.3,21.9,1.2,15.8,23.2,71.65,970.0,3.8695,2011,2,22,53,Winter
2011-02-23,27.4,18.3,21.6,5.6,12.8,22.8,71.37,970.0,4.8893,2011,2,23,54,Winter
2011-02-24,27.1,17.6,22.2,0.1,9.3,23.8,66.37,970.0,5.0969,2011,2,24,55,Winter
2011-02-25,27.4,18.6,22.3,0.5,7.6,24.3,66.92,970.0,5.1842,2011,2,25,56,Winter
2011-02-26,27.4,18.0,22.6,0.3,15.5,23.8,67.91,970.0,4.6049,2011,2,26,57,Winter
2011-02-27,30.1,17.1,23.2,0.0,15.2,23.3,57.45,970.0,5.9359,2011,2,27,58,Winter
2011-02-28,30.3,15.7,22.7,0.0,16.8,21.5,52.38,970.0,6.9547,2011,2,28,59,Winter
2011-03-01,29.4,15.5,22.3,0.0,15.5,20.7,55.78,970.0,6.9449,2011,3,1,60,Summer
2011-03-02,30.1,15.1,22.6,0.0,16.2,21.0,51.77,970.0,6.9902,2011,3,2,61,Summer
2011-03-03,31.1,13.8,22.5,0.0,16.6,19.8,40.87,970.0,7.3466,2011,3,3,62,Summer
2011-03-04,32.2,12.4,22.9,0.0,13.2,20.4,34.01,970.0,7.501,2011,3,4,63,Summer
2011-03-05,32.7,15.2,23.7,0.0,13.9,21.8,39.23,970.0,7.2643,2011,3,5,64,Summer
2011-03-06,33.2,13.9,23.9,0.0,18.4,21.3,29.89,970.0,7.4717,2011,3,6,65,Summer
2011-03-07,32.7,15.0,24.2,0.0,19.5,21.3,27.76,970.0,7.399,2011,3,7,66,Summer
2011-03-08,33.3,16.3,25.6,0.0,13.9,23.7,31.74,970.0,7.1902,2011,3,8,67,Summer
2011-03-09,32.8,18.9,26.4,0.0,11.9,25.6,34.08,970.0,6.6202,2011,3,9,68,Summer
2011-03-10,33.0,20.2,26.4,0.0,14.3,24.8,31.52,970.0,7.14,2011,3,10,69,Summer
2011-03-11,33.1,18.0,25.9,0.0,15.8,24.3,32.15,970.0,7.2367,2011,3,11,70,Summer
2011-03-12,33.0,17.2,25.0,0.0,16.6,23.8,42.4,970.0,7.3541,2011,3,12,71,Summer
2011-03-13,32.0,17.7,24.9,0.0,15.9,23.9,46.64,970.0,7.5228,2011,3,13,72,Summer
2011-03-14,32.5,16.9,24.8,0.0,17.1,23.3,48.68,970.0,7.332,2011,3,14,73,Summer
2011-03-15,32.3,17.6,25.0,0.0,15.5,23.8,47.42,970.0,7.4436,2011,3,15,74,Summer
2011-03-16,31.8,17.8,25.0,0.0,18.7,23.3,44.74,970.0,7.1496,2011,3,16,75,Summer
2011-03-17,30.8,17.0,23.9,0.0,21.4,21.9,38.76,970.0,7.4741,2011,3,17,76,Summer
2011-03-18,31.3,14.0,23.0,0.0,18.3,21.1,42.48,970.0,7.6303,2011,3,18,77,Summer
2011-03-19,32.5,14.3,23.9,0.0,15.2,21.9,36.39,970.0,7.6745,2011,3,19,78,Summer
2011-03-20,33.4,16.3,25.0,0.0,10.7,23.5,41.89,970.0,7.5449,2011,3,20,79,Summer
2011-03-21,33.0,17.9,25.7,0.0,12.3,25.4,41.28,970.0,6.9362,2011,3,21,80,Summer
2011-03-22,33.5,19.4,26.8,0.0,12.4,27.1,45.02,970.0,6.9634,2011,3,22,81,Summer
2011-03-23,33.7,20.3,27.0,0.0,14.5,26.8,36.28,970.0,6.9281,2011,3,23,82,Summer
2011-03-24,33.2,20.8,26.8,0.0,9.0,26.9,32.32,970.0,6.8203,2011,3,24,83,Summer
2011-03-25,32.9,20.8,26.7,0.0,16.7,26.9,41.66,970.0,6.3048,2011,3,25,84,Summer
2011-03-26,30.9,20.5,24.7,1.1,13.4,26.2,40.85,970.0,5.4132,2011,3,26,85,Summer
2011-03-27,32.7,21.0,26.4,0.0,11.8,26.9,45.39,970.0,5.8901,2011,3,27,86,Summer
2011-03-28,33.1,19.6,26.6,0.0,13.0,26.9,38.87,970.0,6.2177,2011,3,28,87,Summer
2011-03-29,33.7,20.1,26.9,0.0,11.9,27.0,38.06,970.0,6.1394,2011,3,29,88,Summer
2011-03-30,33.8,19.6,27.1,0.0,9.1,27.0,31.75,970.0,6.7037,2011,3,30,89,Summer
2011-03-31,32.2,20.6,26.7,0.0,8.8,26.7,32.74,970.0,6.4003,2011,3,31,90,Summer
2011-04-01,31.9,21.5,27.0,0.0,7.9,27.4,33.57,970.0,6.1517,2011,4,1,91,Summer
2011-04-02,32.4,21.4,26.9,0.0,12.1,27.8,34.2,970.0,5.8958,2011,4,2,92,Summer
2011-04-03,31.6,20.4,26.0,0.0,12.6,27.3,35.04,970.0,6.2297,2011,4,3,93,Summer
2011-04-04,32.8,19.7,26.8,0.0,9.7,27.4,34.38,970.0,6.7526,2011,4,4,94,Summer
2011-04-05,31.4,20.1,26.3,0.0,9.7,26.9,36.57,970.0,6.2983,2011,4,5,95,Summer
2011-04-06,32.1,21.1,26.4,0.2,10.9,26.5,36.53,970.0,6.5338,2011,4,6,96,Summer
2011-04-07,32.9,19.8,26.3,0.0,13.6,26.0,38.25,970.0,7.1921,2011,4,7,97,Summer
2011-04-08,32.9,18.7,26.2,0.0,12.9,26.2,40.31,970.0,7.1014,2011,4,8,98,Summer
2011-04-09,33.5,19.5,26.8,0.0,14.0,26.9,43.33,970.0,7.2646,2011,4,9,99,Summer
2011-04-10,32.7,20.7,26.3,0.0,14.5,26.9,47.81,970.0,6.8011,2011,4,10,100,Summer
2011-04-11,33.4,20.2,26.4,0.0,12.9,27.2,45.36,970.0,7.1352,2011,4,11,101,Summer
2011-04-12,33.7,20.9,26.8,0.0,11.9,27.5,41.1,970.0,7.0548,2011,4,12,102,Summer
2011-04-13,33.7,21.1,27.4,0.0,12.9,27.9,39.57,970.0,6.7913,2011,4,13,103,Summer
2011-04-14,31.8,21.6,25.5,4.5,11.3,27.4,42.33,970.0,5.8243,2011,4,14,104,Summer
2011-04-15,31.7,20.5,24.7,9.8,8.3,27.6,47.55,970.0,5.6669,2011,4,15,105,Summer
2011-04-16,31.8,19.6,25.8,0.0,8.3,28.0,48.54,970.0,7.0591,2011,4,16,106,Summer
2011-04-17,33.0,20.0,26.5,0.0,9.9,27.4,44.89,970.0,6.5246,2011,4,17,107,Summer
2011-04-18,33.5,20.5,27.1,0.0,15.3,28.6,41.04,970.0,6.456,2011,4,18,108,Summer
2011-04-19,32.0,21.4,26.0,5.3,13.5,28.1,53.85,970.0,6.0782,2011,4,19,109,Summer
2011-04-20,31.5,20.7,25.5,0.9,16.0,27.9,66.68,970.0,6.4625,2011,4,20,110,Summer
2011-04-21,30.1,21.0,24.2,26.2,9.7,27.3,62.49,970.0,6.012,2011,4,21,111,Summer
2011-04-22,27.6,20.4,22.5,42.6,10.5,25.9,76.42,970.0,5.6657,2011,4,22,112,Summer
2011-04-23,27.0,20.1,22.8,44.5,12.8,25.3,79.64,970.0,4.723,2011,4,23,113,Summer
2011-04-24,28.4,20.1,23.2,4.8,9.8,26.4,73.4,970.0,6.0478,2011,4,24,114,Summer
2011-04-25,28.9,19.5,24.1,0.0,10.6,26.8,72.2,970.0,6.343,2011,4,25,115,Summer
2011-04-26,29.4,20.4,24.4,0.0,11.2,27.0,68.38,970.0,6.9478,2011,4,26,116,Summer
2011-04-27,30.5,20.5,24.9,0.0,9.9,27.4,62.93,970.0,7.303,2011,4,27,117,Summer
2011-04-28,31.0,20.3,25.2,0.0,11.9,27.3,68.98,970.0,6.5033,2011,4,28,118,Summer
2011-04-29,30.4,20.9,25.2,0.0,14.4,27.8,64.3,970.0,6.8302,2011,4,29,119,Summer
2011-04-30,30.5,20.8,24.6,6.3,9.3,28.0,66.54,970.0,4.8847,2011,4,30,120,Summer
2011-05-01,30.3,20.1,24.8,1.5,8.6,28.1,65.46,970.0,6.3818,2011,5,1,121,Summer
2011-05-02,30.4,20.2,24.5,5.7,9.7,27.8,68.8,970.0,6.0893,2011,5,2,122,Summer
2011-05-03,31.0,21.0,24.9,4.8,14.0,28.0,67.89,970.0,6.6859,2011,5,3,123,Summer
2011-05-04,30.9,21.2,25.3,1.3,14.7,27.9,63.1,970.0,6.0744,2011,5,4,124,Summer
2011-05-05,32.2,20.8,26.0,0.0,17.1,27.3,58.37,970.0,7.2833,2011,5,5,125,Summer
2011-05-06,32.3,19.5,26.0,0.0,13.8,27.3,56.8,970.0,7.5612,2011,5,6,126,Summer
2011-05-07,31.3,19.4,25.1,0.0,18.3,25.4,59.22,970.0,7.6346,2011,5,7,127,Summer
2011-05-08,30.6,18.0,24.3,0.0,13.6,25.3,58.01,970.0,7.89,2011,5,8,128,Summer
2011-05-09,31.8,19.2,25.3,0.0,14.2,26.4,59.23,970.0,7.7383,2011,5,9,129,Summer
2011-05-10,30.5,20.0,25.1,0.0,12.6,26.8,60.12,970.0,7.477,2011,5,10,130,Summer
2011-05-11,30.1,20.4,25.4,0.0,10.2,27.7,63.64,970.0,7.0706,2011,5,11,131,Summer
2011-05-12,30.4,21.1,25.0,3.5,11.6,27.7,62.04,970.0,6.9562,2011,5,12,132,Summer
2011-05-13,31.1,20.7,25.0,2.8,8.6,28.0,63.15,970.0,6.2462,2011,5,13,133,Summer
2011-05-14,29.9,21.0,24.7,14.0,12.2,28.0,65.45,970.0,6.491,2011,5,14,134,Summer
2011-05-15,31.2,21.0,24.8,4.0,9.2,28.4,59.46,970.0,6.7649,2011,5,15,135,Summer
2011-05-16,31.9,19.8,25.3,1.2,10.5,28.3,57.48,970.0,6.9703,2011,5,16,136,Summer
2011-05-17,30.7,20.4,25.6,0.7,8.7,28.7,59.1,970.0,6.1949,2011,5,17,137,Summer
2011-05-18,30.1,20.8,25.1,0.7,7.4,28.3,70.73,970.0,6.0698,2011,5,18,138,Summer
2011-05-19,30.5,21.3,25.0,4.2,12.0,28.2,68.89,970.0,6.2494,2011,5,19,139,Summer
2011-05-20,29.0,21.3,24.9,1.4,13.1,27.9,70.66,970.0,5.5558,2011,5,20,140,Summer
2011-05-21,30.6,20.8,24.7,1.8,14.7,27.0,77.94,970.0,5.7146,2011,5,21,141,Summer
2011-05-22,30.4,19.8,25.1,0.0,11.3,26.7,63.84,970.0,5.9062,2011,5,22,142,Summer
2011-05-23,30.6,20.8,25.3,0.3,13.4,27.8,62.86,970.0,6.5378,2011,5,23,143,Summer
2011-05-24,30.8,21.7,25.5,1.9,10.7,28.9,67.05,970.0,6.0557,2011,5,24,144,Summer
2011-05-25,29.7,21.6,25.4,1.6,10.4,28.7,76.58,970.0,4.6891,2011,5,25,145,Summer
2011-05-26,29.9,20.5,25.0,2.4,15.5,27.9,65.04,970.0,6.2582,2011,5,26,146,Summer
2011-05-27,29.8,21.4,24.9,14.2,10.2,28.0,66.36,970.0,5.771,2011,5,27,147,Summer
2011-05-28,29.5,20.9,24.2,4.9,19.4,26.5,74.99,970.0,5.0729,2011,5,28,148,Summer
2011-05-29,29.6,20.9,24.2,9.8,16.9,27.0,68.95,970.0,5.6974,2011,5,29,149,Summer
2011-05-30,30.7,20.6,24.8,10.4,15.3,27.7,78.32,970.0,5.899,2011,5,30,150,Summer
2011-05-31,30.5,21.2,24.2,10.2,17.3,27.2,70.49,970.0,6.6077,2011,5,31,151,Summer
2011-06-01,29.0,20.9,23.8,8.0,13.3,26.8,79.86,970.0,5.3782,2011,6,1,152,Southwest Monsoon
2011-06-02,26.4,20.5,22.4,5.1,22.2,24.1,79.5,970.0,4.6238,2011,6,2,153,Southwest Monsoon
2011-06-03,25.1,19.7,22.0,11.3,22.1,23.3,77.66,970.0,4.4333,2011,6,3,154,Southwest Monsoon
2011-06-04,26.8,20.4,23.2,0.0,23.9,24.3,75.14,970.0,5.0798,2011,6,4,155,Southwest Monsoon
2011-06-05,27.9,20.8,23.2,2.9,21.9,24.6,73.68,970.0,4.8528,2011,6,5,156,Southwest Monsoon
2011-06-06,27.5,21.1,23.0,5.8,22.6,24.5,71.31,970.0,4.5437,2011,6,6,157,Southwest Monsoon
2011-06-07,27.2,20.3,23.4,0.2,22.5,24.4,66.4,970.0,5.5846,2011,6,7,158,Southwest Monsoon
2011-06-08,27.3,20.2,23.2,1.3,21.8,24.3,66.86,970.0,5.1893,2011,6,8,159,Southwest Monsoon
2011-06-09,27.5,20.1,23.6,0.2,22.6,24.4,71.23,970.0,5.9167,2011,6,9,160,Southwest Monsoon
2011-06-10,27.8,20.1,23.2,0.6,23.5,24.0,73.75,970.0,5.6947,2011,6,10,161,Southwest Monsoon
2011-06-11,27.2,20.5,22.9,2.1,23.1,23.9,67.02,970.0,4.9164,2011,6,11,162,Southwest Monsoon
2011-06-12,27.1,20.7,23.3,0.7,26.4,23.8,74.26,970.0,5.4091,2011,6,12,163,Southwest Monsoon
2011-06-13,26.8,20.9,23.0,2.3,24.8,23.6,70.82,970.0,4.2156,2011,6,13,164,Southwest Monsoon
2011-06-14,27.0,20.3,22.4,5.9,25.6,23.0,68.14,970.0,4.2619,2011,6,14,165,Southwest Monsoon
2011-06-15,24.4,19.9,21.4,0.4,26.7,21.7,73.4,970.0,3.8976,2011,6,15,166,Southwest Monsoon
2011-06-16,25.3,20.2,22.2,0.1,30.2,22.0,69.97,970.0,5.1005,2011,6,16,167,Southwest Monsoon
2011-06-17,25.3,19.9,21.5,6.0,26.4,22.1,73.35,970.0,4.4959,2011,6,17,168,Southwest Monsoon
2011-06-18,27.2,20.4,23.3,0.0,29.2,23.1,69.8,970.0,5.227,2011,6,18,169,Southwest Monsoon
2011-06-19,27.7,19.2,23.1,0.0,29.1,22.9,69.25,970.0,5.4946,2011,6,19,170,Southwest Monsoon
